;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME
19001,1,4.1,11.2,2.74,332.1,166.1,20.3,145.7,343.8,25.1,141.1,6.2,14.1,2.8,36.6,14.6,91.7,0.0,0.0,11.3,0.4,0,0,0,0,71429,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19002,2,0.0,0.0,0.00,98.3,47.2,6.5,44.6,102.5,8.0,39.1,2.0,4.5,0.9,11.7,4.7,27.3,0.0,0.0,4.2,0.0,0,0,0,0,54077,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19003,3,111.6,237.0,2.12,27.9,0.9,8.1,18.9,54.6,0.2,0.6,0.1,8.0,0.0,0.4,0.7,17.8,2.8,0.0,13.4,10.4,0,0,0,0,71429,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19004,4,89.7,224.1,2.50,165.4,64.1,13.0,88.3,183.6,4.8,59.3,1.2,11.9,0.5,6.9,7.9,72.9,0.0,0.0,9.9,8.3,0,0,0,0,37810,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19005,5,1.1,5.4,4.87,148.3,103.0,3.2,42.2,149.8,4.0,98.9,1.0,2.2,0.4,5.8,2.3,33.6,0.0,0.0,1.4,0.1,0,0,0,0,54077,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19006,6,6.1,16.2,2.66,10.0,0.4,4.6,5.0,14.1,0.1,0.3,0.0,4.6,0.0,0.1,0.1,4.8,2.8,0.0,0.7,0.6,0,0,0,0,71429,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19007,7,288.4,689.1,2.39,64.9,12.7,27.8,24.5,93.1,3.4,9.2,17.1,10.6,0.4,5.0,2.0,17.2,0.0,0.0,1.4,26.8,0,0,0,0,71429,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19008,8,103.1,210.9,2.05,247.5,24.6,5.3,217.6,266.3,6.8,17.8,1.6,3.7,0.7,9.7,3.9,203.2,2.8,0.0,6.4,9.6,0,0,0,0,71429,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19009,9,124.4,370.5,2.98,107.2,4.3,0.9,102.0,127.9,1.2,3.1,0.3,0.6,0.1,97.4,0.7,3.8,0.0,0.0,9.2,11.5,0,0,0,0,37810,773,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19010,10,142.6,312.8,2.19,171.6,17.4,1.1,153.0,193.3,15.5,1.9,0.7,0.4,0.1,37.8,5.9,109.2,0.0,0.0,8.5,13.2,0,0,0,0,37810,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19011,11,21.9,62.1,2.83,198.9,76.3,9.8,112.8,205.8,52.9,23.4,2.1,7.7,1.0,12.7,5.1,94.0,0.0,0.0,5.0,2.0,0,0,0,0,37810,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19012,12,22.4,28.3,1.26,203.5,62.0,30.0,111.5,206.3,1.0,61.0,0.2,29.8,0.1,1.5,1.0,109.0,0.0,0.0,0.7,2.1,0,0,0,0,37810,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19013,13,9.3,39.5,4.23,549.9,421.7,2.0,126.1,551.5,78.7,343.0,0.6,1.4,0.8,3.7,1.6,120.1,0.0,0.0,0.7,0.9,0,0,0,0,38158,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19014,14,55.4,115.3,2.08,301.9,163.9,7.7,130.3,314.8,28.2,135.8,0.5,7.2,0.2,2.7,1.1,126.3,0.0,0.0,7.8,5.1,0,0,0,0,54077,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19015,15,52.0,90.0,1.73,634.3,201.5,43.4,389.3,641.9,60.0,141.5,1.3,42.1,18.2,247.8,24.9,98.4,0.0,0.0,2.8,4.8,0,0,0,0,38955,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19016,16,66.7,168.2,2.52,173.0,10.1,1.5,161.5,185.6,1.9,8.2,0.5,1.0,0.2,91.0,18.5,51.7,0.0,0.0,6.4,6.2,0,0,0,0,54077,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19017,17,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,54077,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19018,18,7.4,25.0,3.39,16.4,4.3,0.9,11.2,19.3,1.2,3.1,0.3,0.6,0.1,1.7,0.7,8.8,0.0,0.0,2.1,0.7,0,0,0,0,55085,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19019,19,12.2,28.3,2.32,63.1,1.0,7.8,54.4,66.4,0.3,0.7,7.7,0.1,0.0,17.6,0.2,36.5,0.0,0.0,2.1,1.1,0,0,0,0,55085,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19020,20,73.8,157.0,2.13,360.6,26.9,3.8,329.9,371.1,4.9,22.0,1.2,2.7,0.5,14.9,298.5,15.9,0.0,0.0,3.5,6.9,0,0,0,0,37810,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19021,21,6.3,11.4,1.79,484.7,296.5,17.4,170.8,492.4,104.9,191.6,5.3,12.1,2.4,78.4,12.7,77.3,0.0,0.0,7.1,0.6,0,0,0,0,38158,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
