;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME
19001,1,6.5,16.4,2.52,440.1,205.7,27.9,206.6,447.3,44.0,161.6,10.1,17.7,5.2,56.6,19.6,125.1,0.0,0.0,6.8,0.5,0,0,0,0,71429,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19002,2,0.0,0.0,0.00,145.6,64.6,10.0,71.1,148.6,15.6,49.0,3.6,6.3,1.9,20.1,7.0,42.1,0.0,0.0,3.0,0.0,0,0,0,0,54077,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19003,3,159.0,303.5,1.91,28.5,1.2,7.6,19.7,63.7,0.4,0.8,0.1,7.6,0.0,0.5,0.7,18.4,2.8,0.0,19.5,12.8,0,0,0,0,71429,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19004,4,121.4,276.3,2.28,177.0,68.3,13.1,95.5,200.3,7.4,60.9,1.6,11.5,0.8,9.4,8.4,76.8,0.0,0.0,13.5,9.8,0,0,0,0,37810,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19005,5,3.4,15.4,4.61,157.8,105.7,3.9,48.2,160.4,6.2,99.5,1.4,2.5,0.7,8.0,2.8,36.8,0.0,0.0,2.3,0.3,0,0,0,0,54077,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19006,6,9.5,23.1,2.44,10.3,0.5,4.4,5.4,15.4,0.2,0.3,0.0,4.4,0.0,0.2,0.1,5.1,2.8,0.0,1.5,0.8,0,0,0,0,71429,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19007,7,298.7,647.9,2.17,74.2,16.1,29.0,29.1,103.6,5.2,10.9,19.1,9.9,0.6,6.7,2.3,19.4,0.0,0.0,5.3,24.1,0,0,0,0,71429,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19008,8,120.0,219.9,1.83,263.4,31.4,6.3,225.6,283.4,10.3,21.1,2.3,4.1,1.2,13.1,4.6,206.8,2.8,0.0,7.5,9.7,0,0,0,0,71429,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19009,9,157.8,433.8,2.75,109.6,5.0,1.0,103.6,135.8,1.6,3.3,0.4,0.6,0.2,98.5,0.7,4.2,0.0,0.0,13.5,12.7,0,0,0,0,37810,773,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
19010,10,173.0,342.0,1.98,173.6,21.1,1.3,151.2,199.6,18.9,2.2,0.8,0.4,0.1,40.6,5.6,104.8,0.0,0.0,12.0,14.0,0,0,0,0,37810,0,0,0,0,19,GRAND,1,South Grand County,1,Southeast Grand County,345,Moab,Moab
