;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME
33001,1,97.6,195.9,2.01,518.9,180.1,23.5,315.3,529.2,80.7,99.3,7.2,16.3,2.4,85.3,29.2,198.4,0.0,0.0,3.5,6.9,0,0,0,0,60465,0,0,0,0,33,RICH,1,Northwest Rich County,1,Garden City Area,13,Garden City,Garden City
33002,2,85.7,224.5,2.62,51.3,3.0,0.3,48.0,85.2,1.2,1.8,0.0,0.3,0.2,2.3,0.4,45.0,0.0,0.0,27.8,6.1,0,0,0,0,60465,0,0,0,0,33,RICH,1,Northwest Rich County,1,Garden City Area,13,Garden City,Garden City
33003,3,190.0,447.5,2.36,301.8,102.5,1.7,197.6,344.8,23.9,78.6,0.2,1.4,2.9,12.6,7.7,174.5,0.0,0.0,29.5,13.5,0,0,0,0,60465,0,0,0,0,33,RICH,1,Northwest Rich County,1,Garden City Area,13,Garden City,Garden City
33004,4,86.0,103.1,1.20,146.4,20.4,0.8,125.2,171.6,3.0,17.3,0.1,0.7,0.4,5.7,1.1,118.1,0.0,0.0,19.1,6.1,0,0,0,0,60465,0,0,0,0,33,RICH,1,Northwest Rich County,1,Garden City Area,13,Garden City,Garden City
33005,5,83.4,99.9,1.20,74.8,2.2,0.2,72.3,91.1,0.9,1.3,0.0,0.2,0.1,1.7,0.3,70.1,0.0,0.0,10.4,5.9,0,0,0,0,60465,0,0,0,0,33,RICH,1,Northwest Rich County,1,Garden City Area,11,Garden City Area,Balance of Rich
33006,6,2.9,13.0,4.47,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,60465,0,0,0,0,33,RICH,1,Northwest Rich County,1,Garden City Area,11,Garden City Area,Balance of Rich
33007,7,7.8,30.6,3.92,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.6,0,0,0,0,60465,0,0,0,0,33,RICH,1,Northwest Rich County,1,Garden City Area,11,Garden City Area,Balance of Rich
33008,8,52.7,138.6,2.63,25.0,0.5,0.1,24.4,28.7,0.2,0.3,0.0,0.1,1.0,0.4,0.1,22.9,0.0,0.0,0.0,3.7,0,0,0,0,60465,0,0,0,0,33,RICH,1,Northwest Rich County,1,Garden City Area,11,Garden City Area,Balance of Rich
33009,9,35.7,78.3,2.20,4.3,1.0,0.1,3.2,8.5,0.4,0.6,0.0,0.1,0.1,0.8,0.2,2.2,0.0,0.0,1.7,2.5,0,0,0,0,60465,0,0,0,0,33,RICH,1,Northwest Rich County,1,Garden City Area,11,Garden City Area,Balance of Rich
33010,10,9.3,28.1,3.03,16.9,5.9,0.0,11.0,25.6,0.0,5.9,0.0,0.0,0.0,0.0,0.0,11.0,4.6,0.0,3.5,0.7,0,0,0,0,60465,0,0,0,0,33,RICH,1,Northwest Rich County,2,Laketown Area,25,Laketown,Laketown
