;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME
29001,1,114.4,262.7,2.30,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,5.4,0,0,0,0,75043,0,0,0,0,29,MORGAN,1,Morgan County,1,Morgan City,101,Morgan,Morgan
29002,2,258.5,821.0,3.18,73.9,1.8,0.7,71.4,142.5,1.2,0.6,0.1,0.5,2.1,2.0,62.9,4.4,0.0,0.0,56.5,12.1,0,0,0,0,114217,0,0,0,0,29,MORGAN,1,Morgan County,1,Morgan City,101,Morgan,Morgan
29003,3,137.0,393.9,2.88,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,6.4,0,0,0,0,114217,0,0,0,0,29,MORGAN,1,Morgan County,1,Morgan City,101,Morgan,Morgan
29004,4,318.5,960.2,3.01,59.1,0.2,0.1,58.8,169.8,0.1,0.1,0.0,0.1,0.2,0.2,25.8,32.5,7.9,0.0,87.9,14.9,0,0,0,0,75043,0,0,0,0,29,MORGAN,1,Morgan County,1,Morgan City,101,Morgan,Morgan
29005,5,0.0,0.0,0.00,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0,0,0,0,75043,0,0,0,0,29,MORGAN,1,Morgan County,1,Morgan City,101,Morgan,Morgan
29006,6,141.1,290.0,2.05,230.0,33.0,1.3,195.7,291.6,32.8,0.2,0.0,1.3,142.4,0.6,0.3,52.4,0.0,0.0,55.0,6.6,0,0,0,0,75043,0,0,0,0,29,MORGAN,1,Morgan County,1,Morgan City,101,Morgan,Morgan
29007,7,12.9,39.5,3.05,576.0,196.0,25.3,354.8,583.4,180.2,15.7,10.9,14.4,74.3,55.2,27.0,198.1,0.0,0.0,6.9,0.6,0,0,0,0,75043,0,0,0,0,29,MORGAN,1,Morgan County,1,Morgan City,101,Morgan,Morgan
29008,8,57.9,140.2,2.42,125.1,124.4,0.1,0.7,147.7,124.3,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,0.0,19.9,2.7,0,0,0,0,75043,0,0,0,0,29,MORGAN,1,Morgan County,1,Morgan City,101,Morgan,Morgan
29009,9,176.0,323.2,1.84,288.1,80.9,2.4,204.8,297.9,38.4,42.5,0.5,1.9,13.3,35.8,11.5,144.1,0.0,0.0,1.5,8.3,0,0,0,0,82706,0,0,0,0,29,MORGAN,1,Morgan County,1,Morgan City,101,Morgan,Morgan
29010,10,75.0,113.9,1.52,38.8,9.1,1.9,27.8,66.0,3.5,5.6,0.4,1.5,6.2,5.7,2.9,12.9,0.0,0.0,23.7,3.5,0,0,0,0,91529,0,0,0,0,29,MORGAN,1,Morgan County,1,Morgan City,101,Morgan,Morgan
29011,11,196.7,646.4,3.29,18.6,0.6,0.9,17.2,58.4,0.4,0.2,0.0,0.8,4.9,10.7,0.3,1.4,0.0,0.0,30.6,9.2,0,0,0,0,75043,0,0,0,0,29,MORGAN,1,Morgan County,1,Morgan City,101,Morgan,Morgan
