;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME
1001,1,0.0,0.0,0.00,125.4,123.6,0.0,1.9,133.7,50.7,72.8,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0,0,0,0,72807,0,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1002,2,23.9,85.4,3.57,136.8,130.5,0.0,6.3,150.3,33.9,96.6,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,9.5,4.0,0,0,0,0,45757,0,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1003,3,37.3,185.6,4.98,41.2,34.5,0.0,6.7,51.0,0.0,34.5,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,3.6,6.2,0,0,0,0,45757,0,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1004,4,4.8,17.9,3.75,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,0,0,0,45757,0,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1005,5,76.5,258.4,3.38,587.2,234.5,104.8,247.9,641.3,139.1,95.3,0.0,104.8,0.0,62.8,90.9,94.2,0.0,0.0,41.5,12.7,0,0,0,0,58867,0,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1006,6,73.6,290.1,3.94,71.0,28.7,10.9,31.4,89.1,28.7,0.0,0.0,10.9,4.1,0.0,3.0,24.2,0.0,0.0,5.9,12.2,0,0,0,0,45757,0,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1007,7,200.8,619.1,3.08,274.5,30.2,0.0,244.3,330.3,20.7,9.5,0.0,0.0,10.7,144.8,3.9,85.0,0.0,0.0,22.5,33.3,0,0,0,0,58867,0,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1008,8,140.6,420.8,2.99,176.8,58.2,0.0,118.6,214.9,52.5,5.7,0.0,0.0,0.0,59.8,0.0,58.9,0.0,0.0,14.8,23.3,0,0,0,0,51326,0,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1009,9,113.8,387.1,3.40,2.3,0.0,1.2,1.0,23.6,0.0,0.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.4,18.9,0,0,0,0,45757,493,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1010,10,82.2,272.1,3.31,81.9,4.7,62.5,14.8,102.6,4.7,0.0,10.8,51.7,14.1,0.0,0.7,0.0,0.0,0.0,7.1,13.6,0,0,0,0,58602,0,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1011,11,228.6,472.5,2.07,392.5,45.5,94.2,252.8,461.2,32.6,12.9,94.2,0.0,10.6,131.4,8.7,102.1,0.0,0.0,30.8,37.9,0,0,0,0,50415,0,225,243,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1012,12,42.1,164.5,3.91,2.3,0.0,0.0,2.3,19.4,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,8.9,0.0,1.2,7.0,0,0,0,0,45757,0,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1013,13,31.6,127.6,4.04,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.2,0,0,0,0,45757,0,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1014,14,1.9,6.3,3.31,77.2,65.4,0.0,11.7,82.8,32.2,33.2,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,5.3,0.3,0,0,0,0,45757,0,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
1015,15,25.8,62.2,2.41,7.0,7.0,0.0,0.0,12.5,3.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,4.3,0,0,0,0,67011,0,0,0,0,1,BEAVER,1,Beaver County,1,Eastern Beaver County,367,Beaver,Beaver
