;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,145.5,237.3,1.63,2.0,0.2,0.1,1.7,35.6,0.1,0.1,0.0,0.1,0.1,0.1,1.2,0.3,0.0,0.0,25.5,8.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,110.4,266.0,2.41,0.0,0.0,0.0,0.0,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,6.1,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,230.7,499.3,2.16,15.5,0.8,1.6,13.0,56.7,0.5,0.4,1.3,0.3,0.4,0.5,0.7,11.5,0.0,0.0,28.4,12.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,64.8,77.7,1.20,11.4,1.6,2.1,7.8,24.3,0.9,0.7,0.3,1.8,0.8,0.9,1.3,4.8,0.0,0.0,9.3,3.6,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,85.1,177.2,2.08,2.0,0.0,0.0,2.0,18.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.8,4.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1058.2,25.2,14.9,1018.2,1061.2,14.0,11.2,5.3,9.6,11.8,14.2,20.4,971.7,0.0,0.0,2.9,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,74.6,89.4,1.20,15.8,2.0,1.2,12.7,27.3,1.1,0.9,0.4,0.8,7.2,1.1,1.6,2.8,0.0,0.0,7.3,4.1,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,153.5,278.2,1.81,185.6,22.5,80.1,83.0,215.1,0.0,22.5,27.2,52.9,3.5,0.0,0.0,79.5,0.0,0.0,21.1,8.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,91.3,225.9,2.47,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,5.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,137.1,291.7,2.13,8.4,1.3,0.8,6.3,37.5,0.7,0.6,0.3,0.5,2.7,0.7,1.1,1.8,0.0,0.0,21.6,7.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,313.1,910.0,2.91,347.2,18.6,5.7,322.9,403.8,17.0,1.6,4.3,1.4,1.7,92.6,223.5,5.1,0.0,0.0,39.2,17.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
530012,12,89.1,313.7,3.52,132.2,77.0,7.5,47.7,169.5,9.7,67.2,2.6,4.9,12.5,7.2,10.3,17.8,0.0,0.0,32.3,5.0,0,0,0,50,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.462
530013,13,306.9,535.5,1.75,36.8,4.6,3.8,28.4,57.8,2.5,2.1,1.0,2.9,13.2,2.6,3.8,8.9,0.0,0.0,3.9,17.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
530014,14,301.7,629.5,2.09,188.2,17.4,7.3,163.5,235.8,6.1,11.4,3.1,4.2,13.6,122.3,12.4,15.3,0.0,0.0,30.9,16.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.109
530015,15,216.0,460.9,2.13,174.7,10.2,6.0,158.5,221.5,5.7,4.5,2.1,3.9,8.7,127.2,8.3,14.3,0.0,0.0,34.8,12.0,0,0,0,0,66154,709,226,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.039
530016,16,139.5,307.4,2.20,275.1,263.5,1.8,9.8,296.6,1.7,261.8,0.6,1.2,1.4,1.7,2.5,4.2,0.0,0.0,13.7,7.8,4,0,0,130,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
