;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,216.6,305.3,1.41,2.8,0.4,0.2,2.2,45.3,0.2,0.2,0.1,0.1,0.2,0.2,1.4,0.4,0.0,0.0,31.6,10.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,196.1,427.0,2.18,0.0,0.0,0.0,0.0,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,9.9,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,310.4,600.9,1.94,18.2,1.6,1.8,14.8,70.1,0.9,0.7,1.4,0.4,0.7,0.9,1.2,12.0,0.0,0.0,36.2,15.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,90.6,108.7,1.20,22.1,4.2,2.8,15.1,39.2,2.4,1.8,0.7,2.1,2.0,2.3,3.3,7.5,0.0,0.0,12.5,4.6,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,117.1,217.2,1.85,2.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.2,5.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1145.2,49.2,22.1,1073.9,1148.5,28.8,20.4,8.8,13.2,22.9,26.3,38.3,986.4,0.0,0.0,3.3,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,95.8,114.9,1.20,26.3,4.4,2.0,19.9,41.6,2.6,1.9,0.8,1.2,8.6,2.4,3.5,5.3,0.0,0.0,10.5,4.8,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,215.8,342.7,1.59,185.6,24.7,74.8,86.1,224.7,0.0,24.7,28.3,46.5,4.0,0.0,0.0,82.1,0.0,0.0,28.3,10.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,148.6,333.2,2.24,0.0,0.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,7.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,194.8,370.2,1.90,27.6,5.6,2.5,19.5,63.7,3.3,2.4,1.0,1.5,5.0,3.1,4.6,6.8,0.0,0.0,26.4,9.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
