;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,207.4,298.5,1.44,2.7,0.3,0.2,2.2,42.9,0.2,0.1,0.1,0.1,0.2,0.2,1.4,0.4,0.0,0.0,29.8,10.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,185.0,408.4,2.21,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,9.3,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,299.3,588.5,1.97,17.9,1.5,1.8,14.6,66.7,0.9,0.6,1.4,0.4,0.7,0.8,1.2,12.0,0.0,0.0,33.7,15.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,87.2,104.6,1.20,20.7,3.8,2.7,14.2,36.8,2.2,1.6,0.7,2.0,1.9,2.1,3.0,7.2,0.0,0.0,11.7,4.4,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,112.7,212.3,1.88,2.0,0.0,0.0,2.0,21.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.3,5.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1135.3,45.8,21.4,1068.2,1139.2,26.8,19.0,8.5,12.9,21.8,24.9,36.0,985.5,0.0,0.0,3.9,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,92.8,111.3,1.20,25.0,4.1,1.9,19.0,39.4,2.3,1.7,0.8,1.1,8.5,2.2,3.2,5.0,0.0,0.0,9.7,4.7,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,207.2,335.1,1.62,185.6,24.2,75.4,86.0,222.6,0.0,24.2,28.5,46.9,4.0,0.0,0.0,82.0,0.0,0.0,26.6,10.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,141.1,320.7,2.27,0.0,0.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,7.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,187.0,361.0,1.93,24.2,4.8,2.2,17.2,58.2,2.7,2.0,0.9,1.3,4.6,2.7,3.9,5.9,0.0,0.0,24.7,9.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,410.4,1108.1,2.70,359.9,23.4,6.3,330.2,427.2,20.8,2.7,4.5,1.8,3.1,94.9,224.3,7.9,0.0,0.0,46.7,20.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
530012,12,164.2,543.0,3.31,175.2,87.4,10.8,77.0,218.5,16.6,70.8,4.3,6.5,17.8,12.6,18.2,28.4,0.0,0.0,35.0,8.3,0,0,0,50,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.462
530013,13,315.1,489.0,1.55,58.0,9.5,5.3,43.2,78.5,5.5,4.0,1.8,3.6,16.2,5.2,7.6,14.1,0.0,0.0,4.5,15.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
530014,14,377.7,713.5,1.89,219.9,24.8,9.4,185.7,278.4,10.8,14.0,4.2,5.2,17.4,127.6,18.0,22.7,0.0,0.0,39.6,19.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.109
530015,15,294.7,570.7,1.94,204.1,17.2,8.0,178.9,257.8,10.1,7.1,3.2,4.8,12.2,132.0,13.5,21.2,0.0,0.0,38.9,14.8,0,0,0,0,66154,709,226,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.039
530016,16,172.2,345.3,2.00,284.6,265.5,2.5,16.6,310.8,3.2,262.3,1.0,1.5,2.6,3.0,4.3,6.7,0.0,0.0,17.5,8.7,4,0,0,130,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530017,17,317.3,724.6,2.28,67.6,15.0,11.5,41.2,125.8,9.7,5.3,8.0,3.5,8.5,6.9,10.2,15.6,0.0,0.0,42.2,16.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.061
