;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,241.1,323.2,1.34,3.0,0.4,0.2,2.4,50.6,0.3,0.2,0.1,0.1,0.2,0.2,1.5,0.5,0.0,0.0,35.7,12.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,223.3,470.5,2.11,0.0,0.0,0.0,0.0,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,11.1,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,340.7,635.7,1.87,18.9,1.8,1.8,15.3,80.3,1.1,0.7,1.4,0.5,0.8,1.0,1.4,12.1,0.0,0.0,44.4,17.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,99.9,119.8,1.20,25.1,5.1,3.0,17.1,43.6,3.0,2.1,0.8,2.1,2.3,2.6,4.0,8.2,0.0,0.0,13.5,5.0,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,128.5,229.4,1.78,2.0,0.0,0.0,2.0,25.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.8,6.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1168.2,57.5,23.5,1087.2,1171.6,34.1,23.4,9.4,14.2,25.4,29.9,44.3,987.6,0.0,0.0,3.4,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,104.1,124.9,1.20,29.1,5.3,2.2,21.7,47.1,3.1,2.2,0.9,1.3,8.8,2.8,4.1,6.0,0.0,0.0,12.8,5.2,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,237.9,361.3,1.52,185.6,25.8,73.4,86.4,228.4,0.0,25.8,27.5,45.9,4.0,0.0,0.0,82.4,0.0,0.0,30.9,11.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,167.7,364.2,2.17,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,8.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,215.3,394.1,1.83,36.5,8.0,3.1,25.3,76.8,4.7,3.3,1.3,1.9,5.9,4.2,6.4,8.9,0.0,0.0,29.6,10.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,467.1,1213.6,2.60,365.6,25.7,6.2,333.6,450.8,22.5,3.2,4.3,1.9,3.5,94.6,226.7,8.8,0.0,0.0,61.9,23.3,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
