;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,67.2,126.0,1.88,1.5,0.1,0.1,1.3,28.5,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.0,0.0,20.9,6.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,28.6,76.1,2.66,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,2.6,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,145.8,352.2,2.42,13.4,0.5,1.4,11.5,50.6,0.3,0.2,1.2,0.2,0.2,0.2,0.3,10.7,0.0,0.0,23.9,13.3,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,37.7,52.4,1.39,6.3,0.6,1.5,4.2,18.0,0.4,0.2,0.1,1.4,0.2,0.3,0.4,3.3,0.0,0.0,8.4,3.4,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,51.2,119.5,2.33,2.0,0.0,0.0,2.0,15.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.3,4.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,996.2,14.5,7.6,974.0,1014.4,9.6,4.9,2.8,4.8,5.3,6.9,9.9,951.9,0.0,0.0,18.2,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,53.9,75.7,1.40,9.7,0.9,0.5,8.3,21.8,0.6,0.3,0.2,0.3,6.2,0.4,0.6,1.1,0.0,0.0,7.2,4.9,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,87.1,179.3,2.06,185.6,20.5,82.5,82.6,212.9,0.0,20.5,28.7,53.9,3.2,0.0,0.0,79.3,0.0,0.0,19.4,7.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,34.0,92.8,2.73,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,3.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,75.1,178.6,2.38,3.6,0.4,0.2,3.0,27.7,0.2,0.1,0.1,0.1,2.1,0.2,0.3,0.4,0.0,0.0,17.3,6.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
