;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,128.5,217.1,1.69,1.8,0.2,0.1,1.6,38.0,0.1,0.1,0.0,0.1,0.1,0.1,1.2,0.2,0.0,0.0,28.8,7.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,89.9,222.1,2.47,0.0,0.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,5.2,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,212.2,472.2,2.22,14.8,0.7,1.5,12.6,57.1,0.4,0.3,1.2,0.3,0.3,0.4,0.6,11.3,0.0,0.0,30.0,12.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,59.0,71.2,1.21,9.5,1.2,1.9,6.5,22.7,0.6,0.5,0.2,1.7,0.6,0.7,0.9,4.3,0.0,0.0,9.7,3.4,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,77.7,166.5,2.14,2.0,0.0,0.0,2.0,18.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.3,4.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1039.1,20.8,12.8,1005.6,1042.0,11.5,9.2,4.4,8.4,10.0,11.7,16.6,967.3,0.0,0.0,3.0,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,70.0,85.5,1.22,13.7,1.5,0.9,11.3,25.7,0.8,0.7,0.3,0.6,7.0,0.9,1.2,2.2,0.0,0.0,8.0,4.0,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,139.2,260.5,1.87,185.6,22.0,80.8,82.7,218.5,0.0,22.0,26.4,54.4,3.5,0.0,0.0,79.2,0.0,0.0,25.0,8.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,77.6,196.7,2.54,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,4.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,123.3,269.8,2.19,6.3,0.8,0.5,4.9,35.4,0.5,0.4,0.2,0.3,2.5,0.5,0.7,1.2,0.0,0.0,22.0,7.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
