;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,285.2,348.6,1.22,3.2,0.5,0.2,2.5,57.7,0.3,0.2,0.1,0.1,0.2,0.3,1.6,0.5,0.0,0.0,40.7,13.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,270.5,537.9,1.99,0.0,0.0,0.0,0.0,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,13.1,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,394.4,689.1,1.75,19.8,2.1,1.8,15.8,81.0,1.3,0.8,1.4,0.5,0.9,1.1,1.7,12.2,0.0,0.0,42.1,19.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,116.7,140.1,1.20,29.1,6.2,3.2,19.7,51.9,3.7,2.5,0.9,2.3,2.5,3.2,5.0,9.0,0.0,0.0,17.1,5.7,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,149.5,249.0,1.67,2.0,0.0,0.0,2.0,24.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.7,7.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1198.0,68.1,26.0,1103.9,1200.1,41.4,26.7,10.3,15.7,27.2,35.1,53.6,988.0,0.0,0.0,2.1,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,118.6,142.4,1.20,32.7,6.4,2.4,23.9,51.3,3.9,2.5,1.0,1.5,8.7,3.3,5.1,6.8,0.0,0.0,12.8,5.7,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,278.7,390.3,1.40,185.6,26.2,73.4,86.0,239.0,0.0,26.2,27.1,46.3,3.8,0.0,0.0,82.3,0.0,0.0,39.9,13.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,201.0,412.5,2.05,0.0,0.0,0.0,0.0,41.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,9.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,252.9,432.8,1.71,50.0,11.6,4.1,34.3,99.4,7.0,4.6,1.7,2.5,6.8,6.0,9.5,12.0,0.0,0.0,37.1,12.3,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
