;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,251.3,330.0,1.31,3.0,0.4,0.2,2.4,49.8,0.3,0.2,0.1,0.1,0.2,0.2,1.5,0.5,0.0,0.0,34.3,12.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,234.6,487.9,2.08,0.0,0.0,0.0,0.0,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,11.6,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,353.5,649.8,1.84,19.2,1.9,1.8,15.4,79.7,1.1,0.8,1.4,0.5,0.8,1.0,1.5,12.1,0.0,0.0,43.0,17.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,103.9,124.6,1.20,26.3,5.4,3.0,17.8,46.1,3.2,2.2,0.9,2.2,2.4,2.8,4.2,8.4,0.0,0.0,14.8,5.1,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,133.7,234.8,1.76,2.0,0.0,0.0,2.0,26.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.1,6.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1176.9,60.4,24.3,1092.2,1179.6,36.1,24.3,9.7,14.6,26.0,31.3,46.7,988.1,0.0,0.0,2.7,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,107.5,129.0,1.20,30.1,5.6,2.2,22.3,47.5,3.3,2.3,0.9,1.3,8.8,2.9,4.4,6.2,0.0,0.0,12.1,5.3,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,247.4,369.0,1.49,185.6,25.8,73.4,86.3,231.5,0.0,25.8,27.5,45.9,3.9,0.0,0.0,82.4,0.0,0.0,33.6,12.3,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,175.8,376.7,2.14,0.0,0.0,0.0,0.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,8.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,224.4,404.6,1.80,39.9,8.9,3.4,27.6,82.6,5.3,3.6,1.4,2.0,6.1,4.6,7.1,9.7,0.0,0.0,31.6,11.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
