;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,83.3,152.1,1.83,1.7,0.1,0.1,1.5,34.0,0.1,0.1,0.0,0.1,0.1,0.1,1.2,0.2,0.0,0.0,26.9,5.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,41.7,108.8,2.61,0.0,0.0,0.0,0.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,2.7,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,164.6,389.0,2.36,14.3,0.6,1.4,12.2,55.5,0.4,0.2,1.2,0.2,0.3,0.3,0.5,11.1,0.0,0.0,30.6,10.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,43.2,57.8,1.34,8.2,0.9,1.7,5.5,20.2,0.6,0.4,0.2,1.5,0.4,0.5,0.7,3.9,0.0,0.0,9.2,2.8,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,58.7,133.9,2.28,2.0,0.0,0.0,2.0,17.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,3.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1022.4,18.1,10.6,993.6,1026.2,10.9,7.3,3.7,6.9,7.9,9.6,13.4,962.7,0.0,0.0,3.8,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,58.2,78.8,1.35,12.0,1.3,0.7,10.0,23.0,0.7,0.5,0.3,0.5,6.7,0.7,0.9,1.7,0.0,0.0,7.3,3.7,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,101.5,203.8,2.01,185.6,21.2,81.0,83.4,215.5,0.0,21.2,26.7,54.2,3.4,0.0,0.0,80.0,0.0,0.0,23.4,6.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,44.6,119.2,2.68,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,2.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,87.5,203.6,2.33,5.1,0.6,0.4,4.1,31.2,0.4,0.3,0.1,0.2,2.4,0.3,0.5,0.9,0.0,0.0,20.5,5.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,220.2,685.6,3.11,341.4,19.1,5.2,317.1,397.0,18.0,1.1,4.2,1.0,1.2,92.0,220.1,3.8,0.0,0.0,41.4,14.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
530012,12,29.0,108.3,3.73,112.6,72.4,5.4,34.8,133.8,8.4,64.0,1.9,3.5,10.5,4.9,6.8,12.6,0.0,0.0,19.3,1.9,0,0,0,50,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.462
530013,13,299.2,580.5,1.94,27.8,2.9,2.8,22.1,51.2,1.7,1.2,0.6,2.2,12.0,1.5,2.2,6.4,0.0,0.0,4.1,19.3,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
530014,14,233.9,534.4,2.29,172.8,14.6,5.6,152.5,220.1,4.9,9.7,2.5,3.1,12.1,119.6,9.5,11.3,0.0,0.0,32.2,15.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.109
530015,15,137.9,321.7,2.33,160.4,7.7,4.5,148.2,206.3,4.6,3.1,1.6,2.9,7.3,124.7,5.7,10.6,0.0,0.0,37.0,8.9,0,0,0,0,66154,709,226,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.039
530016,16,110.7,266.0,2.40,270.7,262.4,1.3,6.9,291.0,1.3,261.1,0.5,0.9,1.0,1.2,1.7,3.1,0.0,0.0,13.3,7.1,4,0,0,130,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
