;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,121.7,208.3,1.71,1.8,0.1,0.1,1.6,38.0,0.1,0.1,0.0,0.1,0.1,0.1,1.2,0.2,0.0,0.0,29.1,7.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,82.5,205.5,2.49,0.0,0.0,0.0,0.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,4.8,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,205.2,460.9,2.25,14.6,0.7,1.5,12.5,58.1,0.4,0.3,1.2,0.3,0.3,0.4,0.5,11.3,0.0,0.0,31.5,12.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,56.8,69.7,1.23,9.0,1.0,1.9,6.1,22.2,0.6,0.5,0.2,1.7,0.5,0.6,0.8,4.1,0.0,0.0,10.0,3.3,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,74.8,161.9,2.16,2.0,0.0,0.0,2.0,17.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.6,4.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1032.5,19.4,12.1,1001.0,1035.3,10.9,8.6,4.1,8.0,9.3,10.9,15.3,965.5,0.0,0.0,2.8,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,68.1,84.7,1.24,13.1,1.4,0.9,10.8,24.7,0.8,0.6,0.3,0.6,7.0,0.8,1.1,2.0,0.0,0.0,7.6,4.0,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,133.3,252.4,1.89,185.6,21.8,81.4,82.4,216.1,0.0,21.8,26.1,55.3,3.5,0.0,0.0,78.9,0.0,0.0,22.7,7.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,72.4,185.3,2.56,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,4.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,118.1,261.1,2.21,5.7,0.7,0.5,4.5,35.3,0.4,0.3,0.2,0.3,2.5,0.4,0.6,1.1,0.0,0.0,22.7,6.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,277.3,829.9,2.99,343.1,17.7,5.3,320.0,401.9,16.4,1.3,4.1,1.2,1.4,92.4,222.1,4.2,0.0,0.0,42.7,16.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
530012,12,62.3,224.6,3.61,117.8,73.7,6.0,38.1,151.7,8.0,65.7,2.0,4.0,11.2,5.4,7.6,13.8,0.0,0.0,30.3,3.6,0,0,0,50,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.462
530013,13,304.2,555.5,1.83,30.2,3.2,3.1,23.9,52.7,1.8,1.4,0.7,2.5,12.5,1.8,2.5,7.0,0.0,0.0,4.8,17.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
530014,14,275.0,596.4,2.17,177.2,15.3,6.2,155.7,223.9,4.8,10.4,2.6,3.6,12.9,120.1,10.3,12.4,0.0,0.0,30.7,16.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.109
530015,15,186.1,412.5,2.22,164.5,8.1,5.1,151.3,212.0,4.5,3.6,1.7,3.4,8.0,125.3,6.4,11.7,0.0,0.0,36.7,10.8,0,0,0,0,66154,709,226,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.039
530016,16,128.2,293.1,2.29,272.0,262.9,1.5,7.7,293.5,1.3,261.6,0.5,1.0,1.1,1.3,1.9,3.4,0.0,0.0,14.0,7.5,4,0,0,130,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530017,17,200.4,514.8,2.57,25.7,5.2,7.8,12.7,76.5,3.8,1.4,6.4,1.3,3.8,1.8,2.5,4.6,0.0,0.0,39.1,11.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.061
530018,18,389.4,1075.3,2.76,78.7,6.4,9.4,62.9,144.1,3.8,2.5,1.2,8.2,2.7,3.2,4.5,52.5,0.0,0.0,42.7,22.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
