;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,262.6,336.8,1.28,3.1,0.5,0.2,2.5,53.1,0.3,0.2,0.1,0.1,0.2,0.2,1.5,0.5,0.0,0.0,37.1,12.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,246.5,505.0,2.05,0.0,0.0,0.0,0.0,51.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,12.1,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,367.4,664.3,1.81,19.4,2.0,1.8,15.6,83.8,1.2,0.8,1.4,0.5,0.8,1.0,1.6,12.2,0.0,0.0,46.3,18.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,108.0,129.6,1.20,27.3,5.7,3.1,18.5,46.2,3.4,2.3,0.9,2.2,2.4,2.9,4.5,8.6,0.0,0.0,13.7,5.3,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,139.0,239.9,1.73,2.0,0.0,0.0,2.0,26.4,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.6,6.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1184.3,63.0,24.8,1096.4,1186.9,37.9,25.1,9.9,14.9,26.6,32.5,49.1,988.2,0.0,0.0,2.6,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,111.3,133.5,1.20,31.0,5.9,2.3,22.9,48.9,3.5,2.4,0.9,1.4,8.8,3.0,4.6,6.4,0.0,0.0,12.4,5.5,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,257.8,376.7,1.46,185.6,25.9,73.4,86.3,234.8,0.0,25.9,27.4,46.0,3.9,0.0,0.0,82.4,0.0,0.0,36.5,12.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,184.1,389.0,2.11,0.0,0.0,0.0,0.0,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,9.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,233.9,414.5,1.77,43.5,9.8,3.7,30.0,88.8,5.9,4.0,1.5,2.2,6.4,5.1,7.9,10.5,0.0,0.0,33.9,11.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,503.8,1279.4,2.54,368.5,26.5,6.3,335.7,456.5,23.1,3.4,4.3,2.0,3.6,94.3,228.6,9.2,0.0,0.0,63.2,24.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
530012,12,223.8,703.6,3.14,201.5,96.4,12.1,93.0,253.6,21.9,74.5,4.8,7.3,19.3,15.9,24.1,33.6,0.0,0.0,41.0,11.0,0,0,0,50,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.462
530013,13,320.1,446.5,1.39,72.1,13.7,6.2,52.2,88.6,8.2,5.5,2.2,4.1,17.0,7.1,10.9,17.2,0.0,0.0,0.7,15.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
530014,14,454.0,786.1,1.73,239.1,30.6,10.2,198.3,313.0,14.5,16.1,4.5,5.7,18.2,131.3,22.4,26.3,0.0,0.0,51.5,22.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.109
530015,15,368.6,655.4,1.78,222.0,22.5,8.9,190.6,293.0,13.5,9.0,3.5,5.4,13.2,135.3,17.5,24.5,0.0,0.0,52.8,18.2,0,0,0,0,66154,709,226,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.039
530016,16,205.1,378.7,1.85,290.9,267.7,2.9,20.4,323.8,4.3,263.3,1.1,1.7,3.1,3.7,5.7,7.9,0.0,0.0,22.8,10.1,4,0,0,130,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530017,17,396.8,842.9,2.12,93.1,22.3,12.8,58.0,169.4,14.4,8.0,8.3,4.5,10.7,10.2,15.7,21.4,0.0,0.0,56.7,19.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.061
530018,18,632.8,1463.9,2.31,124.0,19.0,11.6,93.3,226.2,11.8,7.2,2.8,8.8,7.6,9.4,14.1,62.2,0.0,0.0,71.0,31.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530019,19,302.3,896.9,2.97,39.2,5.3,2.1,31.8,96.4,3.2,2.1,0.8,1.3,2.2,2.7,4.1,22.7,0.0,0.0,42.3,14.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530020,20,290.6,596.5,2.05,133.6,14.3,5.7,113.6,185.0,8.6,5.7,2.3,3.4,6.0,65.2,18.1,24.3,0.0,0.0,37.1,14.3,0,0,0,0,66154,440,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.136
530021,21,189.8,422.5,2.23,14.6,2.9,1.1,10.6,48.1,1.7,1.2,0.5,0.7,1.2,1.5,2.3,5.5,0.0,0.0,24.1,9.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.027
530022,22,57.0,116.3,2.04,70.5,0.0,0.0,70.5,73.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,2.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
530023,23,85.8,205.0,2.39,77.5,16.2,6.2,55.0,94.7,9.6,6.6,2.5,3.7,13.7,8.4,13.0,19.9,0.0,0.0,13.0,4.2,0,0,0,0,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.144
530024,24,1160.6,2625.6,2.26,818.6,189.8,78.3,550.5,1111.6,109.7,80.1,30.4,47.9,83.5,100.0,151.2,215.8,0.0,0.0,235.9,57.2,4,0,0,0,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.067
530025,25,178.2,343.2,1.93,13.7,2.8,1.1,9.9,50.5,1.6,1.1,0.4,0.6,3.3,1.4,2.2,3.0,0.0,0.0,28.0,8.8,0,0,0,0,59392,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530026,26,469.3,758.3,1.62,117.9,24.0,9.3,84.6,188.6,14.3,9.7,3.7,5.6,14.8,12.5,19.1,38.3,0.0,0.0,47.6,23.1,0,0,0,0,56012,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530027,27,429.3,910.6,2.12,41.5,22.8,0.0,18.7,116.1,22.8,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0.0,0.0,53.4,21.2,0,0,0,0,56012,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.029
530028,28,492.4,1006.0,2.04,27.8,4.8,9.3,13.6,100.9,2.9,1.9,0.8,8.6,2.0,2.5,3.8,5.3,0.0,0.0,48.9,24.3,0,0,0,0,56012,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.022
530029,29,572.7,1264.0,2.21,68.5,11.6,4.6,52.3,160.5,7.0,4.7,1.8,2.8,4.9,6.0,11.5,29.8,0.0,0.0,63.8,28.2,0,0,0,0,56081,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.027
530030,30,315.5,754.1,2.39,283.6,66.5,26.0,191.1,382.5,38.9,27.6,10.4,15.7,29.4,34.8,53.5,73.4,0.0,0.0,83.4,15.5,0,0,0,0,56012,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530031,31,153.4,445.4,2.90,0.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,7.6,0,0,0,0,74553,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530032,32,277.0,882.8,3.19,19.5,3.5,1.4,14.6,67.7,2.1,1.4,0.6,0.8,3.7,1.8,2.8,6.2,0.0,0.0,34.5,13.7,0,0,0,0,74553,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.396
530033,33,1440.0,3633.7,2.52,145.0,34.2,12.8,98.0,593.9,20.3,13.9,5.3,7.5,15.3,17.9,27.9,36.9,0.0,0.0,377.9,71.0,0,0,0,0,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0
530034,34,251.0,724.0,2.88,118.8,25.7,0.0,93.0,138.3,0.0,25.7,0.0,0.0,1.5,91.5,0.0,0.0,0.0,0.0,7.2,12.4,0,0,0,0,56012,0,922,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0
530035,35,240.6,607.0,2.52,410.0,256.8,17.9,135.2,473.4,216.3,40.5,7.1,10.9,19.0,23.2,34.9,58.2,0.0,0.0,51.5,11.9,0,0,0,0,56012,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0.114
530036,36,673.5,1944.4,2.89,141.6,21.0,9.2,111.4,253.0,12.4,8.6,3.3,5.9,24.4,10.9,16.4,59.7,0.0,0.0,78.2,33.2,0,0,0,0,74553,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0.029
530037,37,56.2,141.8,2.52,21.7,5.0,2.0,14.7,35.0,2.9,2.1,0.8,1.2,2.3,2.7,4.1,5.6,0.0,0.0,10.4,2.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0.031
530038,38,298.4,817.7,2.74,115.0,12.9,11.6,90.5,138.8,7.7,5.3,2.0,9.5,9.8,6.7,12.1,61.9,0.0,0.0,9.1,14.7,0,0,0,0,57931,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0.03
530039,39,455.3,1098.2,2.41,180.8,39.9,15.2,125.8,243.6,24.5,15.4,5.9,9.2,18.2,19.5,31.7,56.3,0.0,0.0,40.4,22.4,0,0,0,0,74553,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0.171
530040,40,165.7,645.2,3.89,39.2,8.6,3.5,27.1,61.7,5.0,3.6,1.4,2.1,3.7,4.5,6.8,12.0,0.0,0.0,14.3,8.2,0,0,0,0,74553,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0.01
530041,41,190.9,381.6,2.00,119.5,27.9,11.0,80.7,155.0,16.3,11.6,4.4,6.6,12.4,14.7,22.7,30.9,0.0,0.0,26.1,9.4,0,0,0,0,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0.024
530042,42,197.9,479.6,2.42,37.2,7.7,2.6,26.9,52.9,5.1,2.6,1.0,1.6,4.9,5.0,5.0,11.9,0.0,0.0,5.9,9.8,0,0,0,0,74553,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0.016
530043,43,200.3,575.2,2.87,118.1,11.2,7.8,99.1,128.0,3.8,7.5,1.0,6.8,22.9,3.3,9.3,63.6,0.0,0.0,0.0,9.9,0,0,0,0,83243,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0.043
530044,44,153.5,542.0,3.53,68.3,0.0,0.0,68.3,89.0,0.0,0.0,0.0,0.0,1.9,49.8,0.5,16.1,0.0,0.0,13.0,7.6,0,0,0,0,57649,507,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0.167
530045,45,349.0,659.6,1.89,36.9,8.6,3.4,24.9,99.7,5.0,3.6,1.4,2.0,3.8,4.5,7.0,9.5,0.0,0.0,45.6,17.2,0,0,0,0,105292,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0
530046,46,110.3,320.8,2.91,44.2,10.3,3.7,30.2,49.6,6.6,3.7,1.4,2.2,8.3,4.7,7.1,10.1,0.0,0.0,0.0,5.4,0,0,0,0,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0.01
