;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,193.6,287.1,1.48,2.6,0.3,0.2,2.1,41.0,0.2,0.1,0.1,0.1,0.2,0.2,1.4,0.4,0.0,0.0,28.7,9.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,168.9,380.5,2.25,0.0,0.0,0.0,0.0,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,8.5,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,283.5,570.1,2.01,17.4,1.3,1.8,14.3,64.6,0.8,0.6,1.4,0.4,0.6,0.7,1.1,11.9,0.0,0.0,32.9,14.3,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,82.0,98.3,1.20,18.6,3.2,2.6,12.8,34.1,1.9,1.4,0.6,2.0,1.6,1.8,2.7,6.7,0.0,0.0,11.4,4.1,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,106.2,204.9,1.93,2.0,0.0,0.0,2.0,19.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.6,5.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1118.4,40.7,20.0,1057.8,1122.0,23.8,16.9,7.8,12.2,19.7,22.5,32.7,982.9,0.0,0.0,3.6,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,88.4,106.0,1.20,23.0,3.5,1.7,17.7,35.9,2.0,1.5,0.7,1.1,8.3,2.0,2.9,4.5,0.0,0.0,8.4,4.5,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,194.8,323.9,1.66,185.6,23.5,76.2,85.9,221.1,0.0,23.5,28.3,47.8,3.9,0.0,0.0,82.0,0.0,0.0,25.7,9.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,130.2,301.7,2.32,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,6.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,175.9,347.5,1.98,19.5,3.7,1.8,14.1,52.4,2.1,1.6,0.7,1.1,4.1,2.1,3.1,4.8,0.0,0.0,23.9,8.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,388.6,1067.4,2.75,357.3,22.4,6.1,328.7,423.0,20.0,2.4,4.4,1.7,2.8,94.1,224.6,7.3,0.0,0.0,46.1,19.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
