;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,273.7,342.7,1.25,3.2,0.5,0.2,2.5,56.1,0.3,0.2,0.1,0.1,0.2,0.2,1.5,0.5,0.0,0.0,39.5,13.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,258.2,521.2,2.02,0.0,0.0,0.0,0.0,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,12.6,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,381.2,677.5,1.78,19.6,2.1,1.8,15.7,87.2,1.3,0.8,1.4,0.5,0.8,1.1,1.6,12.2,0.0,0.0,49.0,18.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,112.3,134.7,1.20,28.3,5.9,3.2,19.2,48.7,3.6,2.4,0.9,2.3,2.5,3.1,4.8,8.8,0.0,0.0,15.0,5.5,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,144.5,245.0,1.70,2.0,0.0,0.0,2.0,27.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.4,7.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1191.3,65.5,25.4,1100.4,1193.3,39.6,25.9,10.1,15.3,26.9,33.8,51.5,988.3,0.0,0.0,2.0,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,115.2,138.3,1.20,31.9,6.1,2.4,23.4,51.1,3.7,2.5,0.9,1.4,8.7,3.2,4.9,6.6,0.0,0.0,13.6,5.6,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,268.1,383.5,1.43,185.6,26.0,73.4,86.2,233.4,0.0,26.0,27.3,46.1,3.8,0.0,0.0,82.4,0.0,0.0,34.7,13.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,192.4,400.6,2.08,0.0,0.0,0.0,0.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,9.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,243.2,423.6,1.74,46.7,10.7,3.9,32.1,91.3,6.4,4.3,1.6,2.3,6.6,5.5,8.7,11.2,0.0,0.0,32.7,11.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,522.7,1311.3,2.51,369.7,26.8,6.3,336.6,462.6,23.3,3.4,4.2,2.0,3.6,94.1,229.6,9.3,0.0,0.0,67.4,25.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
530012,12,235.1,732.1,3.11,205.3,97.6,12.4,95.4,256.3,22.7,74.8,4.9,7.5,19.3,16.5,25.2,34.4,0.0,0.0,39.5,11.5,0,0,0,50,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.462
530013,13,320.1,436.7,1.36,74.2,14.4,6.4,53.5,90.5,8.6,5.7,2.2,4.2,16.9,7.4,11.4,17.7,0.0,0.0,0.7,15.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
530014,14,470.0,799.4,1.70,242.0,31.4,10.4,200.2,319.5,15.1,16.3,4.5,5.8,18.1,132.0,23.3,26.8,0.0,0.0,54.5,23.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.109
