;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,184.2,279.3,1.52,2.5,0.3,0.1,2.0,39.4,0.2,0.1,0.1,0.1,0.1,0.2,1.4,0.4,0.0,0.0,27.4,9.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,157.4,360.0,2.29,0.0,0.0,0.0,0.0,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.1,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,272.6,557.5,2.04,17.0,1.2,1.7,14.1,62.8,0.7,0.5,1.3,0.4,0.6,0.7,1.0,11.8,0.0,0.0,31.8,14.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,78.5,94.1,1.20,17.2,2.9,2.5,11.8,31.7,1.6,1.2,0.6,1.9,1.4,1.6,2.4,6.3,0.0,0.0,10.6,4.0,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,101.9,200.1,1.96,2.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.8,5.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1107.0,37.6,19.1,1050.3,1110.7,21.9,15.7,7.3,11.8,18.2,20.9,30.5,980.7,0.0,0.0,3.7,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,85.6,102.6,1.20,21.6,3.2,1.6,16.8,34.1,1.8,1.4,0.6,1.0,8.1,1.8,2.6,4.2,0.0,0.0,8.1,4.4,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,186.5,316.2,1.70,185.6,23.1,76.9,85.6,219.5,0.0,23.1,28.2,48.7,3.9,0.0,0.0,81.7,0.0,0.0,24.3,9.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,122.7,288.6,2.35,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,6.3,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,167.9,337.3,2.01,16.7,3.0,1.6,12.1,48.4,1.7,1.3,0.6,1.0,3.8,1.7,2.6,4.0,0.0,0.0,23.1,8.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,372.9,1037.1,2.78,355.3,21.7,6.0,327.6,418.7,19.5,2.2,4.4,1.7,2.6,93.5,224.6,6.9,0.0,0.0,44.3,19.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
530012,12,136.9,464.1,3.39,160.1,82.5,9.8,67.8,201.4,14.3,68.2,3.8,6.1,16.3,10.8,15.7,25.1,0.0,0.0,34.3,7.0,0,0,0,50,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.462
