;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,98.5,175.1,1.78,1.6,0.1,0.1,1.4,28.9,0.1,0.0,0.0,0.0,0.0,0.1,1.1,0.2,0.0,0.0,21.2,6.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,56.7,145.2,2.56,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,3.5,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,181.6,420.1,2.31,13.8,0.5,1.4,11.9,49.9,0.3,0.2,1.2,0.2,0.2,0.3,0.4,11.0,0.0,0.0,24.9,11.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,48.9,63.2,1.29,7.0,0.7,1.6,4.7,18.7,0.4,0.3,0.1,1.5,0.3,0.4,0.5,3.5,0.0,0.0,8.7,3.0,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,65.5,146.2,2.23,2.0,0.0,0.0,2.0,16.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.1,4.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1008.3,14.9,9.0,984.5,1012.6,8.6,6.2,3.1,5.9,6.6,7.9,11.2,958.6,0.0,0.0,4.4,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,62.3,81.5,1.31,10.6,0.9,0.6,9.1,20.8,0.5,0.4,0.2,0.4,6.6,0.5,0.7,1.3,0.0,0.0,6.4,3.8,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,114.9,225.0,1.96,185.6,21.8,81.1,82.7,212.2,0.0,21.8,25.9,55.2,3.4,0.0,0.0,79.3,0.0,0.0,19.5,7.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,55.5,145.8,2.63,0.0,0.0,0.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,3.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,99.9,227.5,2.28,4.0,0.4,0.2,3.3,27.6,0.2,0.2,0.1,0.2,2.3,0.2,0.3,0.6,0.0,0.0,17.5,6.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
