;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,140.3,231.5,1.65,2.0,0.2,0.1,1.7,36.4,0.1,0.1,0.0,0.1,0.1,0.1,1.2,0.3,0.0,0.0,26.5,7.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,103.5,251.3,2.43,0.0,0.0,0.0,0.0,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,5.8,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,224.9,491.2,2.18,15.3,0.8,1.6,12.9,57.8,0.4,0.4,1.3,0.3,0.4,0.5,0.6,11.4,0.0,0.0,29.8,12.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,63.0,75.5,1.20,10.8,1.4,2.0,7.3,23.8,0.8,0.7,0.3,1.7,0.7,0.8,1.2,4.7,0.0,0.0,9.5,3.5,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,82.7,173.8,2.10,2.0,0.0,0.0,2.0,17.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.9,4.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1052.1,23.7,14.2,1014.2,1054.9,13.0,10.6,5.0,9.3,11.3,13.4,19.1,970.5,0.0,0.0,2.8,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,73.1,87.6,1.20,15.1,1.8,1.1,12.2,26.3,1.0,0.8,0.4,0.7,7.2,1.0,1.5,2.6,0.0,0.0,7.1,4.1,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,149.2,273.2,1.83,185.6,22.5,80.2,82.8,216.2,0.0,22.5,26.9,53.3,3.5,0.0,0.0,79.4,0.0,0.0,22.3,8.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,86.7,216.2,2.49,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,4.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,132.7,285.0,2.15,7.6,1.1,0.7,5.8,37.9,0.6,0.5,0.2,0.4,2.7,0.6,0.9,1.6,0.0,0.0,22.7,7.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
