;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,231.0,316.2,1.37,2.9,0.4,0.2,2.3,47.5,0.2,0.2,0.1,0.1,0.2,0.2,1.5,0.5,0.0,0.0,33.0,11.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,212.2,453.1,2.14,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,10.6,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,328.0,621.3,1.89,18.7,1.7,1.8,15.1,76.8,1.0,0.7,1.4,0.4,0.8,0.9,1.3,12.1,0.0,0.0,41.7,16.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,95.9,115.1,1.20,24.0,4.7,2.9,16.4,41.6,2.8,2.0,0.8,2.1,2.2,2.5,3.7,7.9,0.0,0.0,12.8,4.8,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,123.7,224.3,1.81,2.0,0.0,0.0,2.0,23.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.5,6.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1159.3,54.5,22.9,1081.9,1162.7,32.1,22.4,9.2,13.8,24.5,28.5,42.0,986.9,0.0,0.0,3.4,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,100.6,120.7,1.20,28.1,5.0,2.1,21.0,44.5,2.9,2.1,0.8,1.3,8.8,2.6,3.9,5.7,0.0,0.0,11.4,5.0,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,228.5,353.5,1.55,185.6,25.6,73.8,86.2,225.9,0.0,25.6,27.7,46.0,4.0,0.0,0.0,82.3,0.0,0.0,28.9,11.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,159.8,351.6,2.20,0.0,0.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,8.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,206.8,384.4,1.86,32.8,7.0,2.9,22.9,70.8,4.1,3.0,1.2,1.7,5.5,3.7,5.6,8.0,0.0,0.0,27.6,10.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,449.7,1181.3,2.63,364.0,25.2,6.3,332.6,443.8,22.1,3.1,4.4,1.9,3.4,94.7,225.9,8.6,0.0,0.0,57.2,22.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
530012,12,190.2,614.9,3.23,188.4,92.6,11.3,84.4,233.5,19.1,73.5,4.5,6.8,18.7,14.1,20.8,30.9,0.0,0.0,35.7,9.5,0,0,0,50,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.462
530013,13,318.4,471.5,1.48,65.2,11.7,5.8,47.8,87.3,6.8,4.9,2.0,3.8,16.8,6.1,9.1,15.7,0.0,0.0,6.1,16.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
530014,14,409.6,744.5,1.82,229.5,28.0,9.7,191.8,297.1,12.6,15.4,4.3,5.4,18.1,129.1,20.0,24.6,0.0,0.0,47.1,20.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.109
530015,15,325.9,607.7,1.86,213.1,20.0,8.4,184.6,271.8,11.8,8.2,3.4,5.1,12.9,133.4,15.4,22.9,0.0,0.0,42.4,16.3,0,0,0,0,66154,709,226,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.039
530016,16,185.8,359.1,1.93,287.8,267.0,2.6,18.2,316.0,3.7,263.3,1.1,1.6,2.8,3.3,4.9,7.2,0.0,0.0,18.8,9.3,4,0,0,130,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530017,17,350.9,775.8,2.21,80.2,18.7,12.0,49.5,143.6,11.9,6.7,8.0,4.0,9.8,8.5,12.7,18.5,0.0,0.0,45.8,17.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.061
530018,18,573.2,1375.9,2.40,116.9,16.8,11.3,88.9,210.9,10.2,6.5,2.7,8.6,7.2,8.3,12.2,61.2,0.0,0.0,65.3,28.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530019,19,267.3,816.6,3.06,37.2,4.7,2.0,30.6,84.9,2.7,1.9,0.8,1.2,2.1,2.4,3.6,22.4,0.0,0.0,34.3,13.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530020,20,258.8,553.7,2.14,127.9,12.7,5.4,109.8,174.5,7.5,5.2,2.1,3.2,5.7,64.1,16.6,23.4,0.0,0.0,33.7,13.0,0,0,0,0,66154,440,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.136
530021,21,169.8,392.8,2.31,13.1,2.5,1.0,9.6,43.1,1.4,1.0,0.4,0.6,1.1,1.3,1.9,5.2,0.0,0.0,21.5,8.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.027
530022,22,57.0,121.3,2.13,70.5,0.0,0.0,70.5,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,2.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
530023,23,75.5,187.0,2.48,66.7,13.2,5.5,48.0,82.6,7.7,5.5,2.2,3.3,13.1,7.0,10.4,17.5,0.0,0.0,12.1,3.8,0,0,0,0,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.144
530024,24,944.9,2219.7,2.35,771.3,174.5,76.3,520.5,1066.3,98.4,76.0,29.7,46.6,82.1,92.9,137.6,207.9,0.0,0.0,247.7,47.3,4,0,0,0,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.067
530025,25,152.5,306.9,2.01,12.1,2.3,1.0,8.9,47.3,1.3,1.0,0.4,0.6,3.2,1.2,1.8,2.6,0.0,0.0,27.6,7.6,0,0,0,0,59392,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530026,26,433.4,737.6,1.70,104.3,20.1,8.4,75.8,161.7,11.7,8.4,3.4,5.0,13.9,10.6,15.8,35.5,0.0,0.0,35.7,21.7,0,0,0,0,56012,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530027,27,381.4,842.2,2.21,41.5,22.2,0.0,19.3,109.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,19.3,0.0,0.0,48.5,19.1,0,0,0,0,56012,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.029
530028,28,451.0,960.5,2.13,25.9,4.2,9.4,12.3,88.9,2.5,1.8,0.7,8.7,1.9,2.2,3.3,4.9,0.0,0.0,40.4,22.6,0,0,0,0,56012,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.022
530029,29,518.8,1190.1,2.29,63.4,10.1,4.3,49.1,148.7,5.9,4.2,1.7,2.6,4.6,5.3,10.2,29.0,0.0,0.0,59.2,26.0,0,0,0,0,56081,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.027
530030,30,244.4,605.5,2.48,239.7,54.5,23.0,162.2,345.4,31.0,23.5,9.1,13.9,26.0,29.0,43.5,63.8,0.0,0.0,93.6,12.2,0,0,0,0,56012,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530031,31,135.7,405.8,2.99,0.0,0.0,0.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,6.8,0,0,0,0,74553,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530032,32,248.8,815.0,3.28,17.8,3.0,1.3,13.5,58.6,1.8,1.3,0.5,0.8,3.7,1.6,2.4,5.9,0.0,0.0,28.3,12.5,0,0,0,0,74553,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.396
530033,33,1095.2,2843.6,2.60,117.0,26.8,10.8,79.4,569.7,15.5,11.3,4.4,6.4,12.9,14.2,21.7,30.6,0.0,0.0,397.8,54.9,0,0,0,0,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0
530034,34,245.9,726.9,2.96,118.8,26.1,0.0,92.7,138.5,0.0,26.1,0.0,0.0,1.6,91.0,0.0,0.0,0.0,0.0,7.4,12.3,0,0,0,0,56012,0,922,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0
530035,35,197.8,513.5,2.60,393.5,248.8,17.4,127.3,450.5,208.9,39.9,6.8,10.5,18.5,21.3,31.3,56.3,0.0,0.0,47.1,9.9,0,0,0,0,56012,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0.114
530036,36,611.7,1809.6,2.96,135.1,18.8,8.8,107.5,220.9,10.9,7.9,3.2,5.6,24.6,9.9,14.5,58.6,0.0,0.0,55.2,30.6,0,0,0,0,74553,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",430,Santa Clara,Santa Clara,0.029
