;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,156.2,249.1,1.59,2.1,0.2,0.1,1.8,36.8,0.1,0.1,0.0,0.1,0.1,0.1,1.3,0.3,0.0,0.0,26.2,8.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,123.8,293.4,2.37,0.0,0.0,0.0,0.0,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7,6.7,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,241.9,514.2,2.13,15.9,1.0,1.7,13.3,57.8,0.5,0.4,1.3,0.3,0.4,0.5,0.8,11.5,0.0,0.0,28.7,13.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,68.6,82.2,1.20,12.8,1.9,2.2,8.7,26.0,1.0,0.8,0.4,1.8,0.9,1.1,1.6,5.2,0.0,0.0,9.6,3.7,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,89.8,183.4,2.04,2.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.1,4.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1070.7,28.3,16.2,1026.1,1073.7,15.9,12.4,5.9,10.3,13.3,15.9,23.1,973.8,0.0,0.0,3.0,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,77.4,92.8,1.20,17.3,2.3,1.3,13.7,29.0,1.3,1.0,0.5,0.8,7.4,1.3,1.9,3.1,0.0,0.0,7.6,4.2,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,162.5,288.3,1.77,185.6,22.6,79.6,83.3,216.1,0.0,22.6,27.9,51.7,3.6,0.0,0.0,79.8,0.0,0.0,21.7,8.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,100.0,243.4,2.43,0.0,0.0,0.0,0.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,5.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,145.5,304.1,2.09,10.0,1.6,0.9,7.4,40.0,0.9,0.7,0.3,0.6,2.9,0.9,1.4,2.2,0.0,0.0,22.2,7.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,329.2,943.7,2.87,349.2,19.3,5.8,324.0,406.4,17.6,1.8,4.3,1.5,1.9,92.5,224.1,5.5,0.0,0.0,39.3,17.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
530012,12,102.1,355.1,3.48,139.2,78.4,8.2,52.7,180.1,10.8,67.5,3.0,5.2,13.3,8.1,11.7,19.6,0.0,0.0,35.3,5.6,0,0,0,50,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.462
530013,13,308.3,526.5,1.71,40.2,5.3,4.1,30.7,61.5,2.9,2.4,1.1,3.0,13.6,3.0,4.4,9.7,0.0,0.0,4.5,16.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
530014,14,313.9,643.0,2.05,193.3,18.5,7.7,167.1,240.6,6.8,11.7,3.3,4.4,14.1,123.2,13.4,16.5,0.0,0.0,30.2,17.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.109
530015,15,229.3,480.6,2.10,179.5,11.3,6.5,161.8,227.2,6.3,4.9,2.4,4.1,9.2,127.9,9.2,15.4,0.0,0.0,35.3,12.5,0,0,0,0,66154,709,226,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.039
530016,16,144.8,313.5,2.17,276.7,263.7,2.0,11.0,298.2,1.9,261.8,0.7,1.2,1.6,1.9,2.8,4.7,0.0,0.0,13.6,7.9,4,0,0,130,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530017,17,246.9,603.9,2.45,38.5,8.0,9.3,21.3,89.8,5.4,2.6,7.1,2.1,5.1,3.3,4.8,8.1,0.0,0.0,37.8,13.5,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.061
530018,18,440.9,1163.1,2.64,90.5,9.1,10.2,71.2,156.3,5.4,3.7,1.8,8.5,4.0,4.7,6.9,55.6,0.0,0.0,41.8,24.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530019,19,187.6,618.9,3.30,29.7,2.5,1.4,25.7,68.1,1.4,1.1,0.5,0.9,1.2,1.4,2.1,21.1,0.0,0.0,28.2,10.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530020,20,187.3,444.6,2.37,106.8,7.2,4.1,95.5,142.7,4.0,3.1,1.5,2.6,3.4,60.3,12.5,19.2,0.0,0.0,25.7,10.2,0,0,0,0,66154,440,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.136
530021,21,125.2,319.3,2.55,7.7,1.1,0.6,6.0,29.6,0.6,0.5,0.2,0.4,0.5,0.6,0.9,4.0,0.0,0.0,15.1,6.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.027
530022,22,56.0,132.1,2.36,70.5,0.0,0.0,70.5,74.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5,0.0,0.0,0.5,3.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
530023,23,50.9,138.2,2.72,31.8,4.7,2.7,24.4,44.2,2.6,2.1,1.0,1.7,8.9,2.7,3.9,8.9,0.0,0.0,9.6,2.8,0,0,0,0,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.144
530024,24,316.8,819.2,2.59,523.1,105.5,62.8,354.8,755.0,55.3,50.2,22.2,40.6,53.4,60.8,89.4,151.1,0.0,0.0,214.5,17.3,4,0,0,0,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.067
530025,25,85.4,191.9,2.25,6.7,1.0,0.6,5.2,36.6,0.5,0.4,0.2,0.4,2.6,0.5,0.8,1.3,0.0,0.0,25.2,4.7,0,0,0,0,59392,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530026,26,362.2,699.6,1.93,57.3,8.2,4.8,44.3,99.7,4.5,3.7,1.7,3.1,8.4,4.7,6.9,24.3,0.0,0.0,22.7,19.7,0,0,0,0,56012,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
