;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,221.2,308.6,1.40,2.8,0.4,0.2,2.3,44.6,0.2,0.2,0.1,0.1,0.2,0.2,1.4,0.5,0.0,0.0,30.7,11.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,201.4,435.6,2.16,0.0,0.0,0.0,0.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,10.1,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,316.2,607.7,1.92,18.4,1.6,1.8,14.9,73.7,1.0,0.7,1.4,0.4,0.8,0.9,1.3,12.0,0.0,0.0,39.4,15.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,92.3,110.7,1.20,22.7,4.4,2.8,15.5,39.3,2.5,1.8,0.8,2.1,2.1,2.3,3.5,7.7,0.0,0.0,12.0,4.6,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,119.3,219.5,1.84,2.0,0.0,0.0,2.0,22.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.7,6.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1149.9,51.0,22.4,1076.5,1153.2,29.9,21.1,8.9,13.4,23.4,27.0,39.5,986.7,0.0,0.0,3.3,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,97.4,116.8,1.20,26.9,4.6,2.0,20.2,43.1,2.7,1.9,0.8,1.2,8.7,2.5,3.6,5.5,0.0,0.0,11.4,4.9,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,219.8,346.0,1.57,185.6,25.1,74.4,86.1,224.0,0.0,25.1,28.1,46.3,3.9,0.0,0.0,82.1,0.0,0.0,27.4,11.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,152.2,339.0,2.23,0.0,0.0,0.0,0.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,198.9,375.2,1.89,29.4,6.1,2.6,20.6,68.1,3.5,2.6,1.1,1.5,5.2,3.3,4.9,7.2,0.0,0.0,28.7,10.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,433.5,1151.0,2.65,362.4,24.5,6.3,331.6,438.3,21.6,2.9,4.4,1.9,3.3,94.8,225.2,8.3,0.0,0.0,54.1,21.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
530012,12,180.0,586.9,3.26,183.3,90.7,11.1,81.5,229.7,18.1,72.6,4.5,6.7,18.3,13.5,19.7,30.0,0.0,0.0,37.4,9.0,0,0,0,50,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.462
530013,13,316.9,478.0,1.51,62.5,10.8,5.6,46.0,83.7,6.3,4.5,1.9,3.7,16.6,5.8,8.5,15.1,0.0,0.0,5.3,15.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
