;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,151.1,243.7,1.61,2.1,0.2,0.1,1.8,38.2,0.1,0.1,0.0,0.1,0.1,0.1,1.3,0.3,0.0,0.0,27.8,8.3,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,117.3,280.3,2.39,0.0,0.0,0.0,0.0,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,6.5,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,236.2,506.8,2.15,15.7,0.9,1.6,13.1,56.0,0.5,0.4,1.3,0.3,0.4,0.5,0.7,11.5,0.0,0.0,27.3,13.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,66.8,80.1,1.20,12.1,1.7,2.1,8.2,25.7,0.9,0.8,0.4,1.8,0.8,1.0,1.4,5.0,0.0,0.0,9.9,3.7,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,87.4,180.3,2.06,2.0,0.0,0.0,2.0,18.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.4,4.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1064.4,26.7,15.5,1022.1,1067.4,15.0,11.8,5.6,10.0,12.5,15.1,21.8,972.7,0.0,0.0,3.0,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,76.0,91.1,1.20,16.5,2.1,1.2,13.2,28.2,1.2,0.9,0.4,0.8,7.3,1.2,1.7,3.0,0.0,0.0,7.4,4.2,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,158.2,283.7,1.79,185.6,22.5,79.9,83.2,217.6,0.0,22.5,27.6,52.3,3.5,0.0,0.0,79.7,0.0,0.0,23.3,8.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,95.8,235.1,2.45,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,5.3,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,141.2,297.8,2.11,9.1,1.4,0.8,6.9,37.8,0.8,0.7,0.3,0.5,2.8,0.8,1.2,2.0,0.0,0.0,20.8,7.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,321.5,928.2,2.89,348.2,19.0,5.7,323.5,408.0,17.3,1.7,4.3,1.4,1.8,92.4,223.9,5.3,0.0,0.0,42.2,17.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
530012,12,95.4,333.8,3.50,135.9,77.7,7.9,50.3,173.9,10.3,67.4,2.8,5.1,12.8,7.6,11.1,18.7,0.0,0.0,32.7,5.3,0,0,0,50,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.462
530013,13,307.6,531.0,1.73,38.4,4.9,4.0,29.5,59.4,2.7,2.2,1.0,2.9,13.3,2.8,4.1,9.3,0.0,0.0,4.0,17.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
530014,14,308.1,637.0,2.07,190.7,18.0,7.5,165.3,240.5,6.4,11.5,3.2,4.3,13.8,122.8,12.9,15.8,0.0,0.0,32.7,17.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.109
530015,15,222.5,470.7,2.12,177.1,10.7,6.2,160.1,223.1,6.0,4.7,2.2,4.0,8.9,127.6,8.7,14.8,0.0,0.0,33.7,12.3,0,0,0,0,66154,709,226,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.039
530016,16,142.1,310.5,2.18,275.9,263.6,1.9,10.4,297.1,1.8,261.8,0.7,1.2,1.5,1.8,2.6,4.5,0.0,0.0,13.4,7.8,4,0,0,130,54409,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530017,17,239.6,590.8,2.47,36.1,7.5,9.0,19.7,85.5,5.0,2.4,7.0,2.0,4.8,3.0,4.4,7.5,0.0,0.0,36.2,13.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.061
530018,18,432.8,1150.2,2.66,88.6,8.6,10.1,69.8,153.2,5.1,3.5,1.7,8.5,3.7,4.5,6.5,55.2,0.0,0.0,40.7,23.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530019,19,182.0,604.4,3.32,29.1,2.4,1.4,25.4,65.9,1.3,1.0,0.5,0.9,1.1,1.3,1.9,21.0,0.0,0.0,26.8,10.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530020,20,182.4,436.5,2.39,105.1,6.8,4.0,94.4,139.6,3.8,3.0,1.4,2.5,3.2,60.1,12.2,18.9,0.0,0.0,24.3,10.1,0,0,0,0,66154,440,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.136
530021,21,122.3,314.2,2.57,7.3,1.0,0.6,5.8,28.4,0.5,0.4,0.2,0.4,0.5,0.6,0.8,3.9,0.0,0.0,14.4,6.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.027
