;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,166.3,259.8,1.56,2.2,0.2,0.1,1.9,38.3,0.1,0.1,0.0,0.1,0.1,0.1,1.3,0.3,0.0,0.0,27.3,8.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,136.0,317.7,2.34,0.0,0.0,0.0,0.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,7.2,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,252.7,528.8,2.09,16.3,1.0,1.7,13.5,59.1,0.6,0.5,1.3,0.4,0.5,0.6,0.8,11.6,0.0,0.0,29.4,13.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,72.0,86.3,1.20,14.2,2.2,2.3,9.7,27.6,1.2,1.0,0.4,1.9,1.1,1.2,1.8,5.6,0.0,0.0,9.6,3.8,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,94.0,189.0,2.01,2.0,0.0,0.0,2.0,17.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.7,5.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1083.3,31.5,17.3,1034.5,1086.5,17.9,13.6,6.4,10.9,15.0,17.6,25.5,976.4,0.0,0.0,3.2,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,80.3,96.2,1.20,18.7,2.6,1.4,14.7,31.0,1.4,1.1,0.5,0.9,7.6,1.5,2.1,3.5,0.0,0.0,8.0,4.3,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,171.2,298.2,1.74,185.6,22.9,78.7,84.1,217.1,0.0,22.9,28.0,50.7,3.7,0.0,0.0,80.4,0.0,0.0,22.4,9.1,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,108.1,259.7,2.40,0.0,0.0,0.0,0.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,5.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,153.3,315.3,2.06,11.9,2.0,1.1,8.8,41.0,1.1,0.9,0.4,0.7,3.2,1.1,1.7,2.8,0.0,0.0,20.8,8.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
