;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME,SEN_SEASON
530001,1,188.8,283.0,1.50,2.5,0.3,0.1,2.1,38.5,0.2,0.1,0.1,0.1,0.1,0.2,1.4,0.4,0.0,0.0,26.4,9.6,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.14
530002,2,163.0,369.9,2.27,0.0,0.0,0.0,0.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,8.3,12,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.119
530003,3,277.9,563.4,2.03,17.2,1.3,1.7,14.2,61.9,0.8,0.5,1.3,0.4,0.6,0.7,1.0,11.8,0.0,0.0,30.5,14.2,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.5
530004,4,80.2,96.2,1.20,17.9,3.1,2.5,12.3,32.4,1.8,1.3,0.6,1.9,1.5,1.7,2.5,6.5,0.0,0.0,10.3,4.1,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.057
530005,5,104.2,202.6,1.95,2.0,0.0,0.0,2.0,19.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.6,5.3,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.17
530006,6,0.0,0.0,0.00,1112.7,39.2,19.5,1054.1,1116.2,22.9,16.3,7.5,12.0,19.0,21.7,31.6,981.8,0.0,0.0,3.4,0.0,104,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.182
530007,7,87.0,104.4,1.20,22.3,3.4,1.7,17.2,35.3,1.9,1.4,0.7,1.0,8.2,1.9,2.8,4.4,0.0,0.0,8.6,4.4,22,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.072
530008,8,190.6,319.8,1.68,185.6,23.3,76.4,85.8,218.8,0.0,23.3,28.2,48.2,3.9,0.0,0.0,81.9,0.0,0.0,23.6,9.7,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.036
530009,9,126.6,295.4,2.33,0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,6.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0
530010,10,172.1,342.6,1.99,18.1,3.4,1.7,13.1,51.6,1.9,1.4,0.7,1.0,3.9,1.9,2.8,4.4,0.0,0.0,24.7,8.8,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.304
530011,11,381.1,1052.9,2.76,356.3,22.0,6.1,328.1,423.4,19.7,2.3,4.4,1.7,2.7,93.7,224.6,7.1,0.0,0.0,47.7,19.4,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.254
530012,12,142.4,480.0,3.37,163.2,83.4,10.0,69.8,203.8,14.8,68.6,3.9,6.1,16.6,11.1,16.3,25.8,0.0,0.0,33.3,7.3,0,0,0,50,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.462
530013,13,313.1,504.7,1.61,51.8,7.9,4.9,39.0,71.2,4.6,3.4,1.5,3.4,15.5,4.4,6.5,12.6,0.0,0.0,3.4,15.9,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.043
530014,14,353.6,689.7,1.95,211.0,22.4,8.8,179.8,264.6,9.4,13.0,3.9,4.9,16.5,126.1,16.5,20.7,0.0,0.0,35.6,18.0,0,0,0,0,66154,0,0,0,3,53,WASHINGTON,1,Western DMPO,1,"Ivins, Santa Clara, NW St George Area",425,Ivins,Ivins,0.109
