;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME
47001,1,41.3,80.6,1.95,106.5,8.3,31.5,66.7,146.9,5.9,2.3,0.6,30.9,1.6,5.7,2.5,57.0,5.8,23.9,8.0,2.7,0,0,0,0,66588,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,198,Ballard,Ballard
47002,2,201.1,635.1,3.16,312.3,114.0,64.7,133.7,338.2,64.6,49.4,56.3,8.4,120.9,0.8,0.4,11.6,5.8,0.1,6.6,13.4,0,0,0,0,66588,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,198,Ballard,Ballard
47003,3,75.3,217.6,2.89,57.5,13.8,3.7,40.1,83.9,11.9,1.9,0.5,3.2,11.1,4.6,2.8,21.6,11.4,0.0,10.0,5.0,0,0,0,0,66588,0,0,1032,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,198,Ballard,Ballard
47004,4,92.9,361.9,3.89,7.3,0.8,4.1,2.4,37.7,0.5,0.3,2.4,1.7,0.2,0.8,0.3,1.0,11.4,3.4,9.3,6.2,0,0,0,0,66588,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,198,Ballard,Ballard
47005,5,69.3,183.0,2.64,15.6,0.5,0.4,14.7,38.3,0.3,0.2,0.1,0.3,0.1,13.8,0.2,0.6,11.4,0.0,6.6,4.6,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47006,6,37.2,99.1,2.66,12.7,10.3,0.5,1.9,33.3,10.0,0.3,0.1,0.4,0.2,0.6,0.3,0.8,11.4,0.0,6.6,2.5,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47007,7,25.5,106.3,4.17,2.2,0.2,1.3,0.6,19.9,0.1,0.1,0.0,1.3,0.1,0.2,0.1,0.3,11.4,0.0,4.6,1.7,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47008,8,34.9,122.4,3.50,4.0,0.1,1.2,2.7,23.8,0.1,0.0,0.0,1.2,0.0,0.1,0.0,2.6,11.4,0.0,6.0,2.3,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47009,9,50.5,181.0,3.59,3.3,0.2,2.4,0.7,24.9,0.1,0.1,0.0,2.3,0.1,0.2,0.1,0.3,11.6,0.0,6.6,3.4,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47010,10,73.1,243.6,3.33,18.6,2.4,9.7,6.6,42.3,1.5,0.9,0.2,9.4,0.6,2.2,1.0,2.8,11.4,0.0,7.3,4.9,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47011,11,12.0,54.5,4.55,4.4,0.4,0.3,3.6,30.9,0.3,0.2,0.0,0.3,0.1,0.4,0.2,3.0,23.1,0.0,2.7,0.8,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47012,12,12.0,55.7,4.65,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.8,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47013,13,43.3,126.6,2.93,4.8,0.6,2.7,1.5,31.5,0.3,0.2,0.1,2.6,0.1,0.5,0.2,0.7,17.2,0.0,6.6,2.9,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47014,14,107.4,347.1,3.23,49.8,2.1,26.6,21.1,86.8,1.9,0.2,0.1,26.6,0.1,20.1,0.2,0.7,23.1,0.9,6.0,7.1,0,0,0,0,81076,194,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47015,15,46.5,132.8,2.86,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9,0.0,6.0,3.1,0,0,0,0,50437,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47016,16,70.2,191.3,2.73,0.0,0.0,0.0,0.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,6.6,4.7,0,0,0,0,50437,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47017,17,46.5,112.4,2.42,2.2,0.0,2.1,0.1,17.1,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,5.8,0.0,6.0,3.1,0,0,0,0,66588,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
