;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME
47001,1,36.1,75.3,2.08,79.8,2.6,33.8,43.4,130.9,2.6,0.0,0.0,33.8,0.0,0.0,0.0,43.4,6.1,39.6,3.6,1.8,0,0,0,0,66588,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,198,Ballard,Ballard
47002,2,191.1,635.2,3.32,326.1,115.1,71.6,139.4,360.8,66.1,49.1,57.2,14.4,123.8,0.0,0.8,14.8,6.1,0.1,18.9,9.6,0,0,0,0,66588,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,198,Ballard,Ballard
47003,3,67.5,205.7,3.05,35.5,9.1,0.0,26.4,57.5,9.1,0.0,0.0,0.0,10.4,0.0,0.8,15.2,12.1,0.0,6.5,3.4,0,0,0,0,66588,0,0,1032,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,198,Ballard,Ballard
47004,4,84.6,345.2,4.08,3.4,0.0,3.4,0.0,33.9,0.0,0.0,2.0,1.4,0.0,0.0,0.0,0.0,12.1,5.7,8.5,4.3,0,0,0,0,66588,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,198,Ballard,Ballard
47005,5,61.8,172.6,2.79,14.5,0.0,0.0,14.5,35.8,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,12.1,0.0,6.2,3.1,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47006,6,31.4,88.3,2.81,10.4,10.4,0.0,0.0,27.3,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,3.3,1.6,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47007,7,20.9,91.3,4.37,1.1,0.0,1.1,0.0,16.2,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,12.1,0.0,2.0,1.1,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47008,8,29.5,108.4,3.68,3.6,0.0,1.4,2.2,20.1,0.0,0.0,0.0,1.4,0.0,0.0,0.0,2.2,12.1,0.0,2.9,1.5,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47009,9,43.7,164.6,3.76,2.2,0.0,2.2,0.0,20.9,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,12.3,0.0,4.2,2.2,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47010,10,65.6,229.8,3.50,7.7,0.0,7.7,0.0,29.6,0.0,0.0,0.0,7.7,0.0,0.0,0.0,0.0,12.1,0.0,6.5,3.3,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47011,11,9.5,45.2,4.75,2.5,0.0,0.0,2.5,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,24.3,0.0,1.0,0.5,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47012,12,9.5,46.2,4.85,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47013,13,37.1,114.4,3.09,2.2,0.0,2.2,0.0,25.9,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,18.2,0.0,3.6,1.9,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47014,14,99.8,339.2,3.40,50.1,1.9,31.8,16.4,90.6,1.9,0.0,0.0,31.8,0.0,16.4,0.0,0.0,24.3,1.4,9.8,5.0,0,0,0,0,81076,194,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47015,15,39.9,120.4,3.02,0.0,0.0,0.0,0.0,54.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.5,0.0,3.9,2.0,0,0,0,0,50437,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47016,16,62.7,180.6,2.88,0.0,0.0,0.0,0.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,6.2,3.2,0,0,0,0,50437,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47017,17,39.9,102.4,2.56,2.2,0.0,2.2,0.0,14.2,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,6.1,0.0,3.9,2.0,0,0,0,0,66588,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47018,18,16.2,78.3,4.84,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,1.6,0.8,0,0,0,0,49740,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47019,19,98.9,307.1,3.11,47.2,3.6,0.0,43.7,74.0,0.0,3.6,0.0,0.0,0.0,42.6,1.1,0.0,12.1,0.0,9.8,5.0,0,0,0,0,50437,301,54,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47020,20,52.3,166.6,3.19,2.2,0.0,2.2,0.0,28.6,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,18.6,5.2,2.6,0,0,0,0,49740,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47021,21,125.5,376.3,3.00,11.8,0.0,7.4,4.4,36.5,0.0,0.0,3.2,4.2,0.0,0.0,0.0,4.4,6.1,0.0,12.4,6.3,0,0,0,0,50331,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47022,22,156.9,413.4,2.64,1266.2,0.0,0.0,1266.2,1302.4,0.0,0.0,0.0,0.0,0.0,1227.2,39.0,0.0,12.1,0.0,16.3,7.9,0,0,0,0,49740,0,0,75,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47023,23,93.2,208.7,2.24,62.2,0.0,0.0,62.2,88.2,0.0,0.0,0.0,0.0,0.0,62.2,0.0,0.0,12.1,0.1,9.1,4.7,0,0,0,0,49740,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47024,24,25.7,87.3,3.40,2.5,0.0,0.0,2.5,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.6,1.3,0,0,0,0,47246,0,0,0,0,47,UINTAH,1,Northwest Uintah County,1,West Uintah County,169,Ballard Area,Balance of Uintah
47025,25,84.6,323.1,3.82,18.8,0.0,18.8,0.0,37.7,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,6.1,0.0,8.5,4.3,0,0,0,0,73501,0,0,0,0,47,UINTAH,1,Northwest Uintah County,2,West-Central Uintah County,118,Balance of Uintah,Balance of Uintah
47026,26,172.1,597.1,3.47,72.6,0.0,13.2,59.4,134.0,0.0,0.0,0.0,13.2,25.5,0.0,0.0,33.9,0.0,35.8,16.9,8.7,0,0,0,0,83748,0,0,0,0,47,UINTAH,1,Northwest Uintah County,2,West-Central Uintah County,118,Balance of Uintah,Balance of Uintah
47027,27,97.0,365.3,3.77,38.0,0.0,27.2,10.9,74.5,0.0,0.0,2.9,24.3,1.0,0.0,0.0,9.9,0.0,22.1,9.4,4.9,0,0,0,0,91512,0,0,0,0,47,UINTAH,1,Northwest Uintah County,2,West-Central Uintah County,118,Balance of Uintah,Balance of Uintah
47028,28,2.9,10.0,3.52,0.0,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.6,0.3,0.1,0,0,0,0,71097,0,0,0,0,47,UINTAH,1,Northwest Uintah County,2,West-Central Uintah County,118,Balance of Uintah,Balance of Uintah
47029,29,4.8,5.0,1.06,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0,0,0,0,84415,0,0,0,0,47,UINTAH,1,Northwest Uintah County,3,Northwest Uintah County,118,Balance of Uintah,Balance of Uintah
47030,30,67.5,180.6,2.68,2.5,0.0,0.0,2.5,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.5,6.5,3.4,0,0,0,0,84252,0,0,0,0,47,UINTAH,1,Northwest Uintah County,3,Northwest Uintah County,118,Balance of Uintah,Balance of Uintah
47031,31,110.3,403.4,3.66,17.3,0.0,0.0,17.3,254.1,0.0,0.0,0.0,0.0,12.6,0.0,4.7,0.0,0.0,220.5,10.7,5.6,0,0,0,0,84415,0,0,0,0,47,UINTAH,1,Northwest Uintah County,3,Northwest Uintah County,118,Balance of Uintah,Balance of Uintah
47032,32,39.9,74.3,1.86,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.0,0,0,0,0,74228,0,0,0,0,47,UINTAH,1,Northwest Uintah County,3,Northwest Uintah County,118,Balance of Uintah,Balance of Uintah
47033,33,48.7,136.5,2.80,10.0,0.0,0.0,10.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.1,0.4,4.9,2.5,0,0,0,0,59561,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47034,34,12.2,34.1,2.80,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.4,1.3,0.6,0,0,0,0,59561,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47035,35,318.5,800.8,2.51,96.4,18.0,22.4,56.0,168.1,6.9,11.0,0.0,22.4,12.7,0.0,23.6,19.8,24.3,0.1,31.2,16.0,0,0,0,0,59561,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47036,36,15.2,36.1,2.37,10.1,0.0,0.0,10.1,18.7,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,6.1,0.0,1.6,0.8,0,0,0,0,32648,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47037,37,393.6,1132.9,2.88,385.1,89.5,76.5,219.1,444.0,55.9,33.6,14.9,61.6,1.4,104.7,51.5,61.5,0.0,0.1,39.0,19.8,0,0,0,0,32648,589,750,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47038,38,170.2,550.9,3.24,28.2,18.4,1.7,8.1,59.8,18.4,0.0,0.0,1.7,0.0,0.0,0.0,8.1,6.1,0.4,16.6,8.6,0,0,0,0,55799,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47039,39,220.6,583.0,2.64,110.8,0.0,6.2,104.5,149.8,0.0,0.0,0.0,6.2,22.2,0.0,0.8,81.6,6.1,0.0,21.8,11.1,0,0,0,0,53542,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47040,40,71.3,194.7,2.73,733.5,85.9,8.0,639.5,744.5,42.2,43.8,8.0,0.0,89.6,2.3,350.9,196.7,0.0,0.0,7.5,3.6,0,0,0,0,53542,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47041,41,62.7,123.4,1.97,85.0,5.5,3.3,76.2,100.5,5.5,0.0,3.3,0.0,0.0,76.2,0.0,0.0,6.1,0.0,6.2,3.2,0,0,0,0,59561,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47042,42,83.7,251.9,3.01,886.1,145.6,0.0,740.4,899.0,53.6,92.0,0.0,0.0,85.9,417.3,69.7,167.4,0.0,0.0,8.8,4.2,0,0,0,0,42091,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47043,43,101.7,325.1,3.20,102.5,42.6,27.4,32.5,642.4,34.9,7.7,9.6,17.8,2.6,0.0,0.0,29.9,0.0,524.7,10.1,5.1,0,0,0,0,59561,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47044,44,146.4,380.3,2.60,7.5,0.0,0.0,7.5,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,18.2,0.0,14.3,7.4,0,0,0,0,32648,350,150,132,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47045,45,228.2,713.5,3.13,880.0,456.1,8.8,415.1,914.6,235.0,221.1,0.0,8.8,81.9,37.9,43.9,251.5,0.0,0.0,23.1,11.5,0,0,0,0,32648,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47046,46,310.9,753.6,2.42,1029.2,409.8,33.1,586.3,1076.0,187.6,222.1,1.4,31.7,1.5,227.2,96.0,261.6,0.0,0.0,31.2,15.6,0,0,0,0,44967,0,900,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47047,47,88.4,228.8,2.59,417.3,77.5,0.0,339.7,430.9,30.5,47.0,0.0,0.0,22.9,0.0,69.5,247.3,0.0,0.0,9.1,4.5,0,0,0,0,44967,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47048,48,199.7,568.0,2.84,168.8,0.0,114.4,54.4,198.7,0.0,0.0,0.0,114.4,1.2,47.5,5.8,0.0,0.0,0.0,19.8,10.1,0,0,0,0,44967,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47049,49,43.7,65.2,1.49,472.0,99.4,0.0,372.6,490.0,38.0,61.3,0.0,0.0,4.4,149.4,0.0,218.8,0.0,11.2,4.6,2.2,0,0,0,0,42091,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47050,50,185.4,414.4,2.24,37.5,0.0,0.0,37.5,70.6,0.0,0.0,0.0,0.0,7.9,0.0,9.0,20.6,0.0,5.6,18.2,9.3,0,0,0,0,42091,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47051,51,11.4,58.2,5.10,493.4,70.7,153.5,269.2,1044.2,27.9,42.8,0.0,153.5,12.8,99.5,0.0,156.9,5.9,543.0,1.3,0.6,0,0,0,0,42091,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
47052,52,4.8,16.1,3.38,191.0,22.1,106.1,62.9,676.0,18.5,3.6,0.0,106.1,0.0,0.0,0.0,62.9,0.0,484.1,0.7,0.2,0,0,0,0,42091,0,0,0,0,47,UINTAH,2,Northeast Uintah County,4,Vernal Area,171,Vernal,Vernal
