;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME
7001,1,166.9,352.0,2.11,88.4,3.6,14.8,70.1,111.5,2.2,1.4,0.8,14.0,1.2,51.5,3.2,14.1,0.0,0.0,12.9,10.2,0,0,0,0,52326,278,0,0,0,7,CARBON,1,South Carbon County,1,Southwest Carbon County,244,Helper,Helper
7002,2,66.0,127.4,1.93,32.4,6.4,0.9,25.0,44.7,6.2,0.3,0.2,0.7,0.2,0.7,0.6,23.5,0.0,0.0,8.4,4.0,0,0,0,0,52326,0,0,0,0,7,CARBON,1,South Carbon County,1,Southwest Carbon County,244,Helper,Helper
7003,3,195.0,434.3,2.23,25.7,2.9,0.8,22.0,37.7,2.3,0.5,0.3,0.5,0.5,1.4,1.2,18.9,0.0,0.0,0.0,12.0,0,0,0,0,53344,0,0,0,0,7,CARBON,1,South Carbon County,1,Southwest Carbon County,244,Helper,Helper
7004,4,151.7,314.2,2.07,5.1,0.3,0.2,4.6,23.5,0.2,0.1,0.1,0.1,0.1,0.3,0.3,4.0,0.0,0.0,9.1,9.3,0,0,0,0,52326,0,0,0,0,7,CARBON,1,South Carbon County,1,Southwest Carbon County,244,Helper,Helper
7005,5,85.9,169.6,1.97,41.2,0.1,0.1,41.0,47.3,0.1,0.0,0.0,0.0,1.1,0.1,0.1,39.7,0.0,0.0,0.8,5.3,0,0,0,0,52326,0,0,0,0,7,CARBON,1,South Carbon County,1,Southwest Carbon County,244,Helper,Helper
7006,6,114.3,301.0,2.63,58.6,22.5,10.9,25.3,75.5,22.3,0.1,0.1,10.8,0.1,22.8,1.7,0.7,0.0,0.0,9.9,7.0,0,0,0,0,52326,0,187,0,0,7,CARBON,1,South Carbon County,1,Southwest Carbon County,244,Helper,Helper
7007,7,147.3,286.7,1.95,306.7,48.5,47.4,210.7,321.8,12.0,36.5,41.6,5.8,6.8,32.7,48.1,123.2,0.0,0.0,6.1,9.0,0,0,0,0,52326,0,0,0,0,7,CARBON,1,South Carbon County,1,Southwest Carbon County,244,Helper,Helper
7008,8,128.1,266.2,2.08,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,7.9,0,0,0,0,53072,0,0,0,0,7,CARBON,1,South Carbon County,1,Southwest Carbon County,244,Helper,Helper
7009,9,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,52326,0,0,0,0,7,CARBON,1,South Carbon County,1,Southwest Carbon County,238,Helper Area,Balance of Carbon
7010,10,48.7,103.3,2.12,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.0,0,0,0,0,59044,0,0,0,0,7,CARBON,1,South Carbon County,1,Southwest Carbon County,243,Helper Area,Balance of Carbon
7011,11,14.1,32.7,2.32,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0,0,0,0,52326,0,0,0,0,7,CARBON,1,South Carbon County,1,Southwest Carbon County,243,Helper Area,Balance of Carbon
7012,12,64.3,146.3,2.28,64.7,46.9,16.9,0.8,70.9,46.8,0.1,0.0,16.9,0.1,0.2,0.2,0.4,0.0,0.0,2.3,3.9,0,0,0,0,53884,0,0,0,0,7,CARBON,1,South Carbon County,1,Southwest Carbon County,243,Helper Area,Balance of Carbon
7013,13,299.6,770.7,2.57,17.6,2.4,1.5,13.7,78.3,1.4,1.0,0.6,1.0,2.4,2.6,2.2,6.5,27.1,0.0,15.2,18.4,0,0,0,0,59044,0,0,0,0,7,CARBON,1,South Carbon County,1,Southwest Carbon County,243,Helper Area,Balance of Carbon
