;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME
43001,1,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,148748,0,0,0,4,43,SUMMIT,1,Snyderville Basin,1,Sum Jer Pine,79,Summit County,Balance of Summit County
43002,2,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,106299,0,0,0,4,43,SUMMIT,1,Snyderville Basin,1,Sum Jer Pine,79,Summit County,Balance of Summit County
43003,3,34.5,107.6,3.12,3.6,0.0,0.0,3.5,8.7,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.1,0.0,0.0,0.8,4.4,0,0,0,0,148748,0,0,0,4,43,SUMMIT,1,Snyderville Basin,1,Sum Jer Pine,79,Summit County,Balance of Summit County
43004,4,474.3,1415.6,2.98,309.8,2.5,27.2,280.1,398.8,0.8,1.7,0.3,26.9,59.7,15.4,0.6,204.5,0.0,0.0,28.3,60.6,11,0,0,0,149515,0,0,0,4,43,SUMMIT,1,Snyderville Basin,1,Sum Jer Pine,79,Summit County,Balance of Summit County
43005,5,536.5,1541.7,2.87,135.0,0.0,18.8,116.3,218.9,0.0,0.0,15.6,3.2,73.5,0.0,0.0,42.8,0.0,0.0,15.3,68.5,0,0,0,0,177158,0,0,0,4,43,SUMMIT,1,Snyderville Basin,1,Sum Jer Pine,79,Summit County,Balance of Summit County
43006,6,0.0,0.0,0.00,345.7,28.2,101.0,216.6,348.0,21.6,6.6,1.2,99.7,42.7,100.4,31.0,42.5,0.0,0.0,2.3,0.0,0,0,0,0,177902,555,0,0,4,43,SUMMIT,1,Snyderville Basin,1,Sum Jer Pine,79,Summit County,Balance of Summit County
43007,7,21.0,52.7,2.51,11.1,2.4,0.8,7.9,40.6,0.7,1.7,0.3,0.5,1.8,0.9,0.5,4.6,0.0,0.0,26.8,2.7,0,0,0,0,177902,0,0,0,4,43,SUMMIT,1,Snyderville Basin,1,Sum Jer Pine,79,Summit County,Balance of Summit County
43008,8,0.0,0.0,0.00,551.8,16.6,27.2,508.1,552.6,13.6,3.0,12.5,14.6,349.7,1.8,35.3,121.3,0.0,0.0,0.8,0.0,0,0,0,0,106299,0,0,0,4,43,SUMMIT,1,Snyderville Basin,1,Sum Jer Pine,79,Summit County,Balance of Summit County
43009,9,638.4,1732.8,2.71,209.6,6.6,95.0,108.0,323.2,1.0,5.5,0.6,94.4,18.7,1.2,14.6,73.5,0.0,0.0,32.2,81.5,0,0,0,0,97690,0,0,0,4,43,SUMMIT,1,Snyderville Basin,1,Sum Jer Pine,79,Summit County,Balance of Summit County
43010,10,743.5,1609.0,2.16,183.4,32.5,10.0,141.0,283.0,0.0,32.5,0.3,9.7,38.9,1.2,5.5,95.4,0.0,0.0,4.6,95.0,0,0,0,0,104303,0,0,0,4,43,SUMMIT,1,Snyderville Basin,1,Sum Jer Pine,79,Summit County,Balance of Summit County
43011,11,60.6,204.4,3.37,3.5,0.0,0.0,3.5,13.5,0.0,0.0,0.0,0.0,1.8,0.0,0.0,1.7,0.0,0.0,2.3,7.7,9,0,0,0,106299,0,0,0,4,43,SUMMIT,1,Snyderville Basin,2,Silver Creek,79,Summit County,Balance of Summit County
43012,12,22.9,38.7,1.69,5.3,0.0,0.0,5.2,8.9,0.0,0.0,0.0,0.0,3.6,0.0,0.0,1.6,0.0,0.0,0.8,2.9,1,0,0,0,98270,0,0,0,4,43,SUMMIT,1,Snyderville Basin,2,Silver Creek,79,Summit County,Balance of Summit County
43013,13,59.8,153.2,2.56,1.8,0.0,0.0,1.8,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.8,7.6,0,0,0,0,98270,0,0,0,4,43,SUMMIT,1,Snyderville Basin,2,Silver Creek,79,Summit County,Balance of Summit County
43014,14,29.6,133.1,4.50,56.1,0.4,1.9,53.8,63.7,0.2,0.2,0.0,1.9,0.2,0.1,0.1,53.3,0.0,0.0,3.8,3.8,0,0,0,0,98270,0,0,0,4,43,SUMMIT,1,Snyderville Basin,2,Silver Creek,79,Summit County,Balance of Summit County
43015,15,39.3,112.5,2.86,3.8,0.0,3.6,0.1,8.8,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,5.0,0,0,0,0,98270,0,0,0,4,43,SUMMIT,1,Snyderville Basin,2,Silver Creek,79,Summit County,Balance of Summit County
43016,16,71.8,200.9,2.80,30.7,0.2,8.8,21.8,42.2,0.1,0.1,0.0,8.8,7.4,0.1,0.7,13.6,0.0,0.0,2.3,9.2,0,0,0,0,98270,0,0,0,4,43,SUMMIT,1,Snyderville Basin,2,Silver Creek,79,Summit County,Balance of Summit County
43017,17,64.5,121.4,1.88,348.9,2.6,2.4,343.9,361.7,0.9,1.7,2.0,0.5,39.0,1.0,0.6,303.3,0.0,0.0,4.6,8.2,44,0,0,0,106299,0,0,0,4,43,SUMMIT,1,Snyderville Basin,2,Silver Creek,79,Summit County,Balance of Summit County
43018,18,76.3,303.7,3.98,60.2,5.5,1.7,53.1,73.8,1.8,3.7,0.7,1.0,17.6,2.2,1.2,32.0,0.0,0.0,3.8,9.7,2,0,0,0,98270,0,0,0,4,43,SUMMIT,1,Snyderville Basin,2,Silver Creek,79,Summit County,Balance of Summit County
43019,19,114.4,385.6,3.37,159.0,13.1,16.2,129.8,174.4,5.2,7.9,0.7,15.5,4.0,2.3,22.2,101.4,0.0,0.0,0.8,14.6,0,0,0,0,98270,0,0,0,4,43,SUMMIT,1,Snyderville Basin,2,Silver Creek,79,Summit County,Balance of Summit County
43020,20,0.0,0.0,0.00,87.6,30.0,1.0,56.6,88.4,26.9,3.1,0.4,0.6,48.9,1.3,0.7,5.8,0.0,0.0,0.8,0.0,0,0,0,0,106299,0,0,0,4,43,SUMMIT,1,Snyderville Basin,2,Silver Creek,79,Summit County,Balance of Summit County
43021,21,85.5,281.1,3.29,66.3,7.3,2.9,56.0,78.7,6.9,0.4,0.1,2.9,0.4,0.2,54.3,1.1,0.0,0.0,1.5,10.9,0,0,0,0,106299,0,0,0,4,43,SUMMIT,1,Snyderville Basin,2,Silver Creek,79,Summit County,Balance of Summit County
43022,22,150.0,277.6,1.85,53.4,29.2,3.2,21.0,75.7,0.1,29.1,0.0,3.1,10.3,2.0,2.8,5.9,0.0,0.0,3.1,19.2,0,0,0,0,106299,0,0,0,4,43,SUMMIT,1,Snyderville Basin,2,Silver Creek,79,Summit County,Balance of Summit County
43023,23,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32104,0,0,0,4,43,SUMMIT,1,Snyderville Basin,3,Kimball Snyder,79,Summit County,Balance of Summit County
