;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME
13001,1,144.1,527.6,3.66,0.0,0.0,0.0,0.0,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,25.2,11.4,0,0,0,0,69968,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13002,2,511.6,1328.5,2.60,739.5,141.6,26.7,571.2,873.0,57.4,84.2,17.3,9.4,185.7,144.9,12.9,227.7,0.0,88.1,5.0,40.4,0,0,0,0,59531,310,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13003,3,254.0,791.0,3.11,150.5,29.5,57.1,63.9,208.8,11.8,17.7,4.4,52.7,5.8,20.5,9.2,28.4,10.4,9.3,18.5,20.1,0,0,0,0,78894,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13004,4,86.3,276.3,3.20,517.7,8.9,8.7,500.0,566.1,7.0,1.9,2.6,6.1,3.4,136.3,343.6,16.7,10.5,0.8,30.3,6.8,0,0,0,0,78894,511,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13005,5,240.6,881.3,3.66,506.9,85.1,38.3,383.5,553.2,69.0,16.1,1.4,36.9,103.7,149.2,12.4,118.1,10.5,0.0,16.8,19.0,0,0,0,0,78534,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13006,6,51.1,106.3,2.08,896.8,78.0,52.3,766.5,938.2,61.8,16.2,21.0,31.3,14.0,284.5,7.4,460.6,10.4,0.0,26.9,4.0,0,0,0,0,63604,0,905,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13007,7,256.7,636.1,2.48,514.3,116.4,11.1,386.8,566.1,113.9,2.4,3.3,7.8,62.7,177.1,56.3,90.6,10.4,2.6,18.5,20.3,0,0,0,0,67177,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13008,8,387.3,1027.3,2.65,1165.1,298.2,44.2,822.7,1217.2,235.8,62.4,3.5,40.8,82.4,300.1,32.8,407.4,10.5,0.9,10.1,30.6,0,0,0,0,38484,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13009,9,67.8,208.7,3.08,343.4,25.9,87.0,230.6,529.2,20.4,5.5,7.5,79.4,10.0,35.3,13.2,172.0,10.5,138.0,32.0,5.4,0,0,0,0,69968,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13010,10,82.7,248.9,3.01,269.4,61.1,73.3,135.0,354.1,59.6,1.6,2.1,71.2,3.2,26.4,3.7,101.7,10.5,64.3,3.4,6.5,0,0,0,0,69968,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13011,11,76.9,160.1,2.08,402.1,260.7,17.0,124.5,447.3,224.6,36.0,5.0,11.9,6.7,23.7,40.9,53.3,10.5,0.0,28.6,6.1,0,0,0,0,48261,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13012,12,96.8,430.3,4.44,184.9,30.3,68.7,86.0,263.1,28.1,2.2,3.0,65.6,4.0,14.3,9.4,58.3,10.4,53.3,6.7,7.7,0,0,0,0,69968,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13013,13,271.7,778.1,2.86,241.9,2.4,2.3,237.2,289.8,1.9,0.5,0.7,1.6,0.9,230.6,1.2,4.4,10.5,0.8,15.1,21.5,0,0,0,0,69968,535,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13014,14,22.6,71.9,3.18,1.3,0.1,0.1,1.1,21.8,0.1,0.0,0.0,0.1,0.1,0.2,0.6,0.3,5.2,0.0,13.5,1.8,0,0,0,0,69968,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
