;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,Sub_Area,CO_FIPS,CO_NAME,DISTLRG,DLRG_NAME,DISTMED,DMED_NAME,DISTSML,DSML_NAME,CITY_NAME
13001,1,177.9,634.3,3.57,0.0,0.0,0.0,0.0,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,0.0,31.3,14.3,0,0,0,0,69968,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13002,2,516.3,1292.3,2.50,758.0,153.6,28.0,576.5,874.3,63.9,89.7,18.7,9.2,163.7,156.0,17.7,239.0,0.0,69.5,5.5,41.4,0,0,0,0,59531,310,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13003,3,274.6,829.3,3.02,183.5,37.3,53.4,92.8,245.5,17.3,20.0,6.7,46.7,6.9,29.7,15.2,41.0,10.7,7.4,21.9,22.0,0,0,0,0,78894,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13004,4,123.3,383.3,3.11,539.3,11.1,9.0,519.2,597.4,8.8,2.3,3.3,5.7,3.5,129.8,365.3,20.6,10.8,0.7,36.8,9.9,0,0,0,0,78894,511,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13005,5,262.7,937.3,3.57,516.4,92.6,33.5,390.2,569.4,75.2,17.4,2.0,31.5,91.4,158.6,16.1,124.1,10.8,0.0,21.1,21.1,0,0,0,0,78534,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13006,6,84.6,168.0,1.99,926.9,86.0,50.1,790.8,980.4,68.2,17.7,22.6,27.5,13.4,296.9,12.2,468.3,10.7,0.0,36.0,6.8,0,0,0,0,63604,0,905,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13007,7,277.1,660.7,2.38,535.6,123.1,12.3,400.1,591.7,119.9,3.2,4.5,7.8,53.9,182.9,67.3,96.1,10.7,2.0,21.1,22.2,0,0,0,0,67177,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13008,8,396.0,1013.5,2.56,1189.2,313.5,39.7,836.0,1242.6,248.6,65.0,4.9,34.8,71.5,310.9,41.1,412.6,10.8,0.7,10.2,31.8,0,0,0,0,38484,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13009,9,104.6,311.9,2.98,400.0,37.1,82.1,280.8,569.5,29.3,7.9,11.2,70.9,11.6,50.1,22.6,196.5,10.8,108.8,41.5,8.4,0,0,0,0,69968,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
13010,10,84.1,245.3,2.92,283.1,68.4,64.0,150.6,353.6,66.3,2.2,3.0,61.0,3.6,31.2,6.2,109.8,10.8,50.8,2.3,6.7,0,0,0,0,69968,0,0,0,0,13,DUCHESNE,1,Northeast Duschene County,1,Roosevelt Area,199,Roosevelt,Roosevelt
